stock_id,name,market,industry,period_index,fiscal_quarter,revenue_month,revenue_yoy,operating_margin,net_income_yoy,eps,inventory_turnover,free_cash_flow,composite,composite_delta,value_pick,revenue_yoy_grade,operating_margin_grade,net_income_yoy_grade,eps_grade,inventory_turnover_grade,free_cash_flow_grade,revenue_yoy_values,operating_margin_values,net_income_yoy_values,eps_values,inventory_turnover_values,free_cash_flow_values,revenue_yoy_reason,operating_margin_reason,net_income_yoy_reason,eps_reason,inventory_turnover_reason,free_cash_flow_reason
1108,幸福,上市,水泥工業,7,2025.3Q,115/01,0,1,2,2,3,數據不足,數據不足,,0,C,B,BB,BB,A,數據不足,-16.4124 / -25.9244 / -20.555 / -18.0305 / -16.0732 / -9.97455,14.35 / 61.76 / 14.1 / 12.88,12 / 323.3 / 7.4 / 122,0.3 / 1.39 / 0.32 / 0.32,0.2 / 0.22 / 0.24 / 0.26,51 / 537 / 149 / 20 / 45 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,BB.1: 近兩季皆正但衰退逾50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1108,幸福,上市,水泥工業,8,2025.3Q,114/12,0,1,2,2,3,數據不足,數據不足,,0,C,B,BB,BB,A,數據不足,-25.9244 / -20.555 / -18.0305 / -16.0732 / -9.97455 / 3.60609,14.35 / 61.76 / 14.1 / 12.88,12 / 323.3 / 7.4 / 122,0.3 / 1.39 / 0.32 / 0.32,0.2 / 0.22 / 0.24 / 0.26,51 / 537 / 149 / 20 / 45 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,BB.1: 近兩季皆正但衰退逾50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1108,幸福,上市,水泥工業,9,2025.3Q,114/11,0,1,2,2,3,數據不足,數據不足,,0,C,B,BB,BB,A,數據不足,-20.555 / -18.0305 / -16.0732 / -9.97455 / 3.60609 / 1.87954,14.35 / 61.76 / 14.1 / 12.88,12 / 323.3 / 7.4 / 122,0.3 / 1.39 / 0.32 / 0.32,0.2 / 0.22 / 0.24 / 0.26,51 / 537 / 149 / 20 / 45 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,BB.1: 近兩季皆正但衰退逾50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1109,信大,上市,水泥工業,1,2026.2Q,115/07,0,2,0,1,3,0,1,0.3333333333,0,C,BB,C,B,A,C,-20.6392 / -19.6321 / -14.512 / -21.6167 / -29.705 / -0.345175,4.69 / -1.87 / 8.13 / 11.03,-44.6 / -95.2 / -20.2 / 69.4,0.14 / 0.01 / 0.23 / 0.31,0.96 / 0.9 / 1.11 / 1,-82 / -270 / -203 / -287 / 311 / -150,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,2,2026.1Q,115/06,0,0,0,1,3,0,0.6666666667,0,0,C,C,C,B,A,C,-19.6321 / -14.512 / -21.6167 / -29.705 / -0.345175 / 4.62777,-1.87 / 8.13 / 11.03 / 14.56,-95.2 / -20.2 / 69.4 / -56.3,0.01 / 0.23 / 0.31 / 0.24,0.9 / 1.11 / 1 / 1.09,-270 / -203 / -287 / 311 / -150 / -9,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,3,2026.1Q,115/05,0,0,0,1,3,0,0.6666666667,0,0,C,C,C,B,A,C,-14.512 / -21.6167 / -29.705 / -0.345175 / 4.62777 / -6.21122,-1.87 / 8.13 / 11.03 / 14.56,-95.2 / -20.2 / 69.4 / -56.3,0.01 / 0.23 / 0.31 / 0.24,0.9 / 1.11 / 1 / 1.09,-270 / -203 / -287 / 311 / -150 / -9,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,4,2026.1Q,115/04,0,0,0,1,3,0,0.6666666667,-0.5,0,C,C,C,B,A,C,-21.6167 / -29.705 / -0.345175 / 4.62777 / -6.21122 / -6.47919,-1.87 / 8.13 / 11.03 / 14.56,-95.2 / -20.2 / 69.4 / -56.3,0.01 / 0.23 / 0.31 / 0.24,0.9 / 1.11 / 1 / 1.09,-270 / -203 / -287 / 311 / -150 / -9,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,5,2025.4Q,115/03,0,1,1,2,3,0,1.166666667,0,0,C,B,B,BB,A,C,-29.705 / -0.345175 / 4.62777 / -6.21122 / -6.47919 / 19.4948,8.13 / 11.03 / 14.56 / 3.24,-20.2 / 69.4 / -56.3 / -29.4,0.23 / 0.31 / 0.24 / 0.25,1.11 / 1 / 1.09 / 0.87,-203 / -287 / 311 / -150 / -9 / -56,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,6,2025.4Q,115/01-02,0,1,1,2,3,0,1.166666667,,0,C,B,B,BB,A,C,-0.345175 / 4.62777 / -6.21122 / -6.47919 / 19.4948 / 1.68729,8.13 / 11.03 / 14.56 / 3.24,-20.2 / 69.4 / -56.3 / -29.4,0.23 / 0.31 / 0.24 / 0.25,1.11 / 1 / 1.09 / 0.87,-203 / -287 / 311 / -150 / -9 / -56,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
1109,信大,上市,水泥工業,7,2025.3Q,115/01,2,1,1,2,3,數據不足,數據不足,,0,BB,B,B,BB,A,數據不足,22.7289 / 4.62777 / -6.21122 / -6.47919 / 19.4948 / 1.68729,11.03 / 14.56 / 3.24 / 16.28,69.4 / -56.3 / -29.4 / -55.6,0.31 / 0.24 / 0.25 / 0.29,1 / 1.09 / 0.87 / 0.84,-287 / 311 / -150 / -9 / -56 / —,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1109,信大,上市,水泥工業,8,2025.3Q,114/12,2,1,1,2,3,數據不足,數據不足,,0,BB,B,B,BB,A,數據不足,4.62777 / -6.21122 / -6.47919 / 19.4948 / 1.68729 / -3.67401,11.03 / 14.56 / 3.24 / 16.28,69.4 / -56.3 / -29.4 / -55.6,0.31 / 0.24 / 0.25 / 0.29,1 / 1.09 / 0.87 / 0.84,-287 / 311 / -150 / -9 / -56 / —,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1109,信大,上市,水泥工業,9,2025.3Q,114/11,0,1,1,2,3,數據不足,數據不足,,0,C,B,B,BB,A,數據不足,-6.21122 / -6.47919 / 19.4948 / 1.68729 / -3.67401 / -6.33648,11.03 / 14.56 / 3.24 / 16.28,69.4 / -56.3 / -29.4 / -55.6,0.31 / 0.24 / 0.25 / 0.29,1 / 1.09 / 0.87 / 0.84,-287 / 311 / -150 / -9 / -56 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1110,東泥,上市,水泥工業,1,2026.2Q,115/07,0,3,1,1,3,3,1.833333333,0.1666666667,0,C,A,B,B,A,A,36.9612 / -4.01029 / -10.6485 / -10.2127 / -18.3372 / -23.0818,9.93 / 7.55 / 7.33 / 9.04,5700 / -43.5 / -31.1 / -39.5,0.29 / 0.05 / 0.07 / 0.21,0.46 / 0.4 / 0.47 / 0.42,-79 / 200 / -110 / 85 / -59 / -23,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1110,東泥,上市,水泥工業,2,2026.1Q,115/06,0,3,0,1,3,3,1.666666667,0,0,C,A,C,B,A,A,-4.01029 / -10.6485 / -10.2127 / -18.3372 / -23.0818 / -9.32328,7.55 / 7.33 / 9.04 / 8.82,-43.5 / -31.1 / -39.5 / -105.1,0.05 / 0.07 / 0.21 / -0.01,0.4 / 0.47 / 0.42 / 0.52,200 / -110 / 85 / -59 / -23 / 1,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1110,東泥,上市,水泥工業,3,2026.1Q,115/05,0,3,0,1,3,3,1.666666667,0,0,C,A,C,B,A,A,-10.6485 / -10.2127 / -18.3372 / -23.0818 / -9.32328 / -27.6784,7.55 / 7.33 / 9.04 / 8.82,-43.5 / -31.1 / -39.5 / -105.1,0.05 / 0.07 / 0.21 / -0.01,0.4 / 0.47 / 0.42 / 0.52,200 / -110 / 85 / -59 / -23 / 1,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1110,東泥,上市,水泥工業,4,2026.1Q,115/04,0,3,0,1,3,3,1.666666667,0.6666666667,0,C,A,C,B,A,A,-10.2127 / -18.3372 / -23.0818 / -9.32328 / -27.6784 / 5.25404,7.55 / 7.33 / 9.04 / 8.82,-43.5 / -31.1 / -39.5 / -105.1,0.05 / 0.07 / 0.21 / -0.01,0.4 / 0.47 / 0.42 / 0.52,200 / -110 / 85 / -59 / -23 / 1,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
1110,東泥,上市,水泥工業,5,2025.4Q,115/03,0,2,0,1,2,1,1,0,0,C,BB,C,B,BB,B,-18.3372 / -23.0818 / -9.32328 / -27.6784 / 5.25404 / -21.692,7.33 / 9.04 / 8.82 / 8.77,-31.1 / -39.5 / -105.1 / 58.6,0.07 / 0.21 / -0.01 / 0.08,0.47 / 0.42 / 0.52 / 0.54,-110 / 85 / -59 / -23 / 1 / 346,C: 平均為負或最近一月為負,BB.2: 無法列入其他評等,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,BB: 連續兩季下跌且累積跌幅逾20%,B: 六季累積為正但四季累積為負
1110,東泥,上市,水泥工業,6,2025.4Q,115/01-02,0,2,0,1,2,1,1,,0,C,BB,C,B,BB,B,-23.0818 / -9.32328 / -27.6784 / 5.25404 / -21.692 / -27.8064,7.33 / 9.04 / 8.82 / 8.77,-31.1 / -39.5 / -105.1 / 58.6,0.07 / 0.21 / -0.01 / 0.08,0.47 / 0.42 / 0.52 / 0.54,-110 / 85 / -59 / -23 / 1 / 346,C: 平均為負或最近一月為負,BB.2: 無法列入其他評等,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,BB: 連續兩季下跌且累積跌幅逾20%,B: 六季累積為正但四季累積為負
1110,東泥,上市,水泥工業,7,2025.3Q,115/01,0,3,0,1,2,數據不足,數據不足,,0,C,A,C,B,BB,數據不足,-16.0894 / -9.32328 / -27.6784 / 5.25404 / -21.692 / -27.8064,9.04 / 8.82 / 8.77 / 7.24,-39.5 / -105.1 / 58.6 / 862.5,0.21 / -0.01 / 0.08 / 0.11,0.42 / 0.52 / 0.54 / 0.54,85 / -59 / -23 / 1 / 346 / —,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,BB: 連續兩季下跌且累積跌幅逾20%,not enough periods
1110,東泥,上市,水泥工業,8,2025.3Q,114/12,0,3,0,1,2,數據不足,數據不足,,0,C,A,C,B,BB,數據不足,-9.32328 / -27.6784 / 5.25404 / -21.692 / -27.8064 / -30.4961,9.04 / 8.82 / 8.77 / 7.24,-39.5 / -105.1 / 58.6 / 862.5,0.21 / -0.01 / 0.08 / 0.11,0.42 / 0.52 / 0.54 / 0.54,85 / -59 / -23 / 1 / 346 / —,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,BB: 連續兩季下跌且累積跌幅逾20%,not enough periods
1110,東泥,上市,水泥工業,9,2025.3Q,114/11,0,3,0,1,2,數據不足,數據不足,,0,C,A,C,B,BB,數據不足,-27.6784 / 5.25404 / -21.692 / -27.8064 / -30.4961 / 15.2658,9.04 / 8.82 / 8.77 / 7.24,-39.5 / -105.1 / 58.6 / 862.5,0.21 / -0.01 / 0.08 / 0.11,0.42 / 0.52 / 0.54 / 0.54,85 / -59 / -23 / 1 / 346 / —,C: 平均為負或最近一月為負,A.2: 穩定、平均5~10%且最近一季上升,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,BB: 連續兩季下跌且累積跌幅逾20%,not enough periods
1201,味全,上市,食品工業,1,2026.2Q,115/07,0,0,1,1,4,0,1,0,0,C,C,B,B,AA,C,7.62368 / 5.13047 / -5.08156 / -3.4159 / -4.9862 / -3.65724,-1.56 / 0.8 / -0.14 / 1.84,446.2 / -7.3 / -119.1 / -42.9,0.28 / 0.2 / -0.03 / 0.16,2.3 / 2.14 / 2.25 / 2.48,35 / -457 / -142 / -168 / 341 / -457,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
1201,味全,上市,食品工業,2,2026.1Q,115/06,0,1,0,1,4,0,1,0,0,C,B,C,B,AA,C,5.13047 / -5.08156 / -3.4159 / -4.9862 / -3.65724 / -9.69042,0.8 / -0.14 / 1.84 / 1.85,-7.3 / -119.1 / -42.9 / -74.8,0.2 / -0.03 / 0.16 / 0.05,2.14 / 2.25 / 2.48 / 2.08,-457 / -142 / -168 / 341 / -457 / 310,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
1201,味全,上市,食品工業,3,2026.1Q,115/05,0,1,0,1,4,0,1,0,0,C,B,C,B,AA,C,-5.08156 / -3.4159 / -4.9862 / -3.65724 / -9.69042 / -9.81502,0.8 / -0.14 / 1.84 / 1.85,-7.3 / -119.1 / -42.9 / -74.8,0.2 / -0.03 / 0.16 / 0.05,2.14 / 2.25 / 2.48 / 2.08,-457 / -142 / -168 / 341 / -457 / 310,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
1201,味全,上市,食品工業,4,2026.1Q,115/04,0,1,0,1,4,0,1,0,0,C,B,C,B,AA,C,-3.4159 / -4.9862 / -3.65724 / -9.69042 / -9.81502 / -11.9295,0.8 / -0.14 / 1.84 / 1.85,-7.3 / -119.1 / -42.9 / -74.8,0.2 / -0.03 / 0.16 / 0.05,2.14 / 2.25 / 2.48 / 2.08,-457 / -142 / -168 / 341 / -457 / 310,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
1201,味全,上市,食品工業,5,2025.4Q,115/03,0,0,0,1,4,1,1,0,0,C,C,C,B,AA,B,-4.9862 / -3.65724 / -9.69042 / -9.81502 / -11.9295 / 1.20652,-0.14 / 1.84 / 1.85 / 3.09,-119.1 / -42.9 / -74.8 / -16,-0.03 / 0.16 / 0.05 / 0.22,2.25 / 2.48 / 2.08 / 1.98,-142 / -168 / 341 / -457 / 310 / 724,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
1201,味全,上市,食品工業,6,2025.4Q,115/01-02,0,0,0,1,4,1,1,,0,C,C,C,B,AA,B,-3.65724 / -9.69042 / -9.81502 / -11.9295 / 1.20652 / -10.9345,-0.14 / 1.84 / 1.85 / 3.09,-119.1 / -42.9 / -74.8 / -16,-0.03 / 0.16 / 0.05 / 0.22,2.25 / 2.48 / 2.08 / 1.98,-142 / -168 / 341 / -457 / 310 / 724,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
1201,味全,上市,食品工業,7,2025.3Q,115/01,0,1,0,1,4,數據不足,數據不足,,0,C,B,C,B,AA,數據不足,-12.3775 / -9.69042 / -9.81502 / -11.9295 / 1.20652 / -10.9345,1.84 / 1.85 / 3.09 / 1.31,-42.9 / -74.8 / -16 / 61.9,0.16 / 0.05 / 0.22 / 0.13,2.48 / 2.08 / 1.98 / 2.34,-168 / 341 / -457 / 310 / 724 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,not enough periods
1201,味全,上市,食品工業,8,2025.3Q,114/12,0,1,0,1,4,數據不足,數據不足,,0,C,B,C,B,AA,數據不足,-9.69042 / -9.81502 / -11.9295 / 1.20652 / -10.9345 / -14.0947,1.84 / 1.85 / 3.09 / 1.31,-42.9 / -74.8 / -16 / 61.9,0.16 / 0.05 / 0.22 / 0.13,2.48 / 2.08 / 1.98 / 2.34,-168 / 341 / -457 / 310 / 724 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,not enough periods
1201,味全,上市,食品工業,9,2025.3Q,114/11,0,1,0,1,4,數據不足,數據不足,,0,C,B,C,B,AA,數據不足,-9.81502 / -11.9295 / 1.20652 / -10.9345 / -14.0947 / -10.9349,1.84 / 1.85 / 3.09 / 1.31,-42.9 / -74.8 / -16 / 61.9,0.16 / 0.05 / 0.22 / 0.13,2.48 / 2.08 / 1.98 / 2.34,-168 / 341 / -457 / 310 / 724 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,B: 累積>0但<1元 或 最近一季虧損,AA: 四季穩定且平均>=1.5次,not enough periods
1203,味王,上市,食品工業,1,2026.2Q,115/07,0,4,1,2,3,4,2.333333333,0.1666666667,0,C,AA,B,BB,A,AA,-1.81845 / -1.12733 / -10.0479 / -12.212 / -10.8729 / -16.1102,14.42 / 15.71 / 14.35 / 15.76,593.3 / -15.2 / -31.7 / 45.6,0.44 / 0.49 / 0.54 / 0.63,0.69 / 0.7 / 0.69 / 0.71,161 / 299 / 113 / 310 / 95 / 410,C: 平均為負或最近一月為負,AA.1: 穩定且平均>=15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,2,2026.1Q,115/06,0,4,0,2,3,4,2.166666667,0,0,C,AA,C,BB,A,AA,-1.12733 / -10.0479 / -12.212 / -10.8729 / -16.1102 / -27.7989,15.71 / 14.35 / 15.76 / 15.01,-15.2 / -31.7 / 45.6 / -87.5,0.49 / 0.54 / 0.63 / 0.06,0.7 / 0.69 / 0.71 / 0.64,299 / 113 / 310 / 95 / 410 / 292,C: 平均為負或最近一月為負,AA.1: 穩定且平均>=15%,C: 最近兩季皆為負,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,3,2026.1Q,115/05,0,4,0,2,3,4,2.166666667,0,0,C,AA,C,BB,A,AA,-10.0479 / -12.212 / -10.8729 / -16.1102 / -27.7989 / -24.3103,15.71 / 14.35 / 15.76 / 15.01,-15.2 / -31.7 / 45.6 / -87.5,0.49 / 0.54 / 0.63 / 0.06,0.7 / 0.69 / 0.71 / 0.64,299 / 113 / 310 / 95 / 410 / 292,C: 平均為負或最近一月為負,AA.1: 穩定且平均>=15%,C: 最近兩季皆為負,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,4,2026.1Q,115/04,0,4,0,2,3,4,2.166666667,0.1666666667,0,C,AA,C,BB,A,AA,-12.212 / -10.8729 / -16.1102 / -27.7989 / -24.3103 / -16.5379,15.71 / 14.35 / 15.76 / 15.01,-15.2 / -31.7 / 45.6 / -87.5,0.49 / 0.54 / 0.63 / 0.06,0.7 / 0.69 / 0.71 / 0.64,299 / 113 / 310 / 95 / 410 / 292,C: 平均為負或最近一月為負,AA.1: 穩定且平均>=15%,C: 最近兩季皆為負,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,5,2025.4Q,115/03,0,2,1,2,3,4,2,0,0,C,BB,B,BB,A,AA,-10.8729 / -16.1102 / -27.7989 / -24.3103 / -16.5379 / -4.02051,14.35 / 15.76 / 15.01 / 20.48,-31.7 / 45.6 / -87.5 / -9.2,0.54 / 0.63 / 0.06 / 0.58,0.69 / 0.71 / 0.64 / 0.61,113 / 310 / 95 / 410 / 292 / 44,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,6,2025.4Q,115/01-02,0,2,1,2,3,4,2,,0,C,BB,B,BB,A,AA,-16.1102 / -27.7989 / -24.3103 / -16.5379 / -4.02051 / -5.28337,14.35 / 15.76 / 15.01 / 20.48,-31.7 / 45.6 / -87.5 / -9.2,0.54 / 0.63 / 0.06 / 0.58,0.69 / 0.71 / 0.64 / 0.61,113 / 310 / 95 / 410 / 292 / 44,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,AA: 連續六季為正
1203,味王,上市,食品工業,7,2025.3Q,115/01,0,2,1,2,3,數據不足,數據不足,,0,C,BB,B,BB,A,數據不足,-14.5202 / -27.7989 / -24.3103 / -16.5379 / -4.02051 / -5.28337,15.76 / 15.01 / 20.48 / 19.46,45.6 / -87.5 / -9.2 / 75.5,0.63 / 0.06 / 0.58 / 0.78,0.71 / 0.64 / 0.61 / 0.68,310 / 95 / 410 / 292 / 44 / —,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1203,味王,上市,食品工業,8,2025.3Q,114/12,0,2,1,2,3,數據不足,數據不足,,0,C,BB,B,BB,A,數據不足,-27.7989 / -24.3103 / -16.5379 / -4.02051 / -5.28337 / -7.75528,15.76 / 15.01 / 20.48 / 19.46,45.6 / -87.5 / -9.2 / 75.5,0.63 / 0.06 / 0.58 / 0.78,0.71 / 0.64 / 0.61 / 0.68,310 / 95 / 410 / 292 / 44 / —,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1203,味王,上市,食品工業,9,2025.3Q,114/11,0,2,1,2,3,數據不足,數據不足,,0,C,BB,B,BB,A,數據不足,-24.3103 / -16.5379 / -4.02051 / -5.28337 / -7.75528 / -16.0158,15.76 / 15.01 / 20.48 / 19.46,45.6 / -87.5 / -9.2 / 75.5,0.63 / 0.06 / 0.58 / 0.78,0.71 / 0.64 / 0.61 / 0.68,310 / 95 / 410 / 292 / 44 / —,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,BB: 最近四季累積1~3元,A: 四季穩定且平均<1.5次,not enough periods
1210,大成,上市,食品工業,1,2026.2Q,115/07,2,1,0,3,4,1,1.833333333,-0.1666666667,0,BB,B,C,A,AA,B,21.4999 / 12.1732 / 10.1609 / 4.31583 / 5.01252 / 3.47646,3.39 / 4.39 / 5.11 / 4.38,-21.9 / -10.6 / 31.4 / -7.2,0.53 / 0.94 / 1.66 / 0.93,2.33 / 2.28 / 2.44 / 2.79,-144 / -986 / -290 / 803 / 40 / 852,BB.2: 無法列入其他評等,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
1210,大成,上市,食品工業,2,2026.1Q,115/06,2,1,1,3,4,1,2,0,0,BB,B,B,A,AA,B,12.1732 / 10.1609 / 4.31583 / 5.01252 / 3.47646 / 4.64653,4.39 / 5.11 / 4.38 / 4,-10.6 / 31.4 / -7.2 / -27.2,0.94 / 1.66 / 0.93 / 0.68,2.28 / 2.44 / 2.79 / 2.53,-986 / -290 / 803 / 40 / 852 / 1205,BB.2: 無法列入其他評等,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
1210,大成,上市,食品工業,3,2026.1Q,115/05,2,1,1,3,4,1,2,0,0,BB,B,B,A,AA,B,10.1609 / 4.31583 / 5.01252 / 3.47646 / 4.64653 / -1.23456,4.39 / 5.11 / 4.38 / 4,-10.6 / 31.4 / -7.2 / -27.2,0.94 / 1.66 / 0.93 / 0.68,2.28 / 2.44 / 2.79 / 2.53,-986 / -290 / 803 / 40 / 852 / 1205,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
1210,大成,上市,食品工業,4,2026.1Q,115/04,2,1,1,3,4,1,2,-0.3333333333,0,BB,B,B,A,AA,B,4.31583 / 5.01252 / 3.47646 / 4.64653 / -1.23456 / -1.98412,4.39 / 5.11 / 4.38 / 4,-10.6 / 31.4 / -7.2 / -27.2,0.94 / 1.66 / 0.93 / 0.68,2.28 / 2.44 / 2.79 / 2.53,-986 / -290 / 803 / 40 / 852 / 1205,BB.1: 六個月內曾單月負成長,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
