CompanyName,Date,SecuritiesCompanyCode,保留盈餘,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
宸曜,1150904,6922,433569.00,,14366.00,,2,115,,0.00,,1082411.00,1082411.00,0.00,39.86,773562.00,1456092.00,271554.00,1336824.00,362922.00,2419235.00,,563262.00,963143.00,0.00
意藍,1150904,6925,82622.00,,,,2,115,,,,389101.00,,0.00,19.45,66225.00,410058.00,200003.00,117685.00,106476.00,506786.00,,51460.00,96728.00,0.00
佑全,1150904,6929,-96303.00,,-16209.00,,2,115,,,,1008306.00,,0.00,22.36,897381.00,1346964.00,450900.00,1799153.00,669918.00,2807459.00,,901772.00,1460495.00,0.00
圓祥生技,1150904,6945,-217293.00,,3328.00,,2,115,,0.00,,2325597.00,2325597.00,0.00,23.93,38950.00,2246016.00,983589.00,86645.00,1555973.00,2412242.00,,47695.00,166226.00,208750.00
家碩,1150904,6953,528606.00,,30136.00,,2,115,,,,1644630.00,1644630.00,0.00,54.79,1191115.00,2457523.00,300146.00,1539367.00,785742.00,3183997.00,,348252.00,726474.00,0.00
旅天下,1150904,6961,87952.00,,17694.00,,2,115,,0.00,,938638.00,917232.00,0.00,34.18,560129.00,1355793.00,268340.00,608413.00,543246.00,1547051.00,21406.00,48284.00,191258.00,0.00
汎瑋材料,1150904,6967,282537.00,,10923.00,,2,115,-25637.00,,,816470.00,816470.00,500000.00,33.46,485822.00,1124779.00,249045.00,495099.00,299602.00,1311569.00,,9277.00,186790.00,0.00
萬達寵物,1150904,6968,225475.00,,,,2,115,,0.00,,1318679.00,1318131.00,0.00,26.66,807407.00,1377596.00,504363.00,2214469.00,588293.00,3533148.00,548.00,1407062.00,2155552.00,0.00
惠民實業,1150904,6971,214690.00,,3227.00,,2,115,,0.00,,896724.00,874111.00,0.00,22.61,1741758.00,2082167.00,386680.00,2297719.00,269514.00,3194443.00,22613.00,555961.00,1112276.00,0.00
大井泵浦,1150904,6982,53373.00,,-3101.00,,2,115,,0.00,,873155.00,873155.00,0.00,21.43,760757.00,1133311.00,407523.00,2089053.00,415360.00,2962208.00,,1328296.00,1828897.00,3236.00
華洋精機,1150904,6983,116223.00,,,,2,115,,0.00,,900807.00,,0.00,49.99,100143.00,709605.00,180200.00,137309.00,604384.00,1038116.00,,37166.00,328511.00,0.00
和迅,1150904,6986,197845.00,,,,2,115,,0.00,,1068937.00,,0.00,20.50,78839.00,956761.00,521340.00,109950.00,349752.00,1178887.00,,31111.00,222126.00,0.00
力領科技,1150904,6996,758266.00,,33814.00,,2,115,,,,2702250.00,,0.00,64.34,745197.00,2557529.00,419933.00,763476.00,1490237.00,3465726.00,,18279.00,908197.00,0.00
博弘,1150904,6997,25266.00,,3794.00,,2,115,,,,505584.00,505584.00,0.00,22.88,1677967.00,1987802.00,221005.00,1810344.00,255519.00,2315928.00,,132377.00,328126.00,0.00
邑錡,1150904,7402,49546.00,0.00,-30899.00,0.00,2,115,0.00,0.00,,625842.00,,0.00,17.74,179165.00,764429.00,352806.00,552778.00,254389.00,1178620.00,,373613.00,414191.00,0.00
碩網,1150904,7547,93810.00,,4071.00,,2,115,,,,975301.00,975301.00,0.00,28.72,178335.00,1086882.00,339560.00,181354.00,537860.00,1156655.00,,3019.00,69773.00,328000.00
意德士科技,1150904,7556,523983.00,,390466.00,,2,115,,,,1750879.00,1747756.00,0.00,63.06,375222.00,1059359.00,290809.00,732338.00,542498.00,2483217.00,3123.00,357116.00,1423858.00,8291.00
樂意,1150904,7584,87210.00,,13108.00,,2,115,-13143.00,,,437092.00,437092.00,400000.00,27.21,309874.00,198108.00,170555.00,325019.00,179362.00,762111.00,0.00,15145.00,564003.00,0.00
昶瑞機電,1150904,7642,304879.00,,,,2,115,,0.00,,951136.00,951136.00,0.00,31.55,337956.00,496911.00,301500.00,576888.00,344757.00,1528024.00,,238932.00,1031113.00,0.00
銳澤,1150904,7703,512711.00,,3133.00,,2,115,,0.00,,2023418.00,2021564.00,0.00,58.18,1392837.00,2784817.00,347450.00,1437984.00,1158270.00,3461402.00,1854.00,45147.00,676585.00,0.00
明遠精密,1150904,7704,156377.00,0.00,6452.00,,2,115,0.00,,,1173851.00,1168393.00,0.00,34.60,161277.00,1002505.00,337698.00,175285.00,667866.00,1349136.00,5458.00,14008.00,346631.00,0.00
全家餐飲,1150904,7708,333969.00,,1918.00,,2,115,,0.00,,1003622.00,1003622.00,0.00,39.36,719060.00,1233573.00,255000.00,1026088.00,412735.00,2029710.00,,307028.00,796137.00,0.00
榮田,1150904,7709,1109335.00,,0.00,,2,115,,,,1697423.00,,0.00,43.41,921018.00,1921874.00,391027.00,1088761.00,197061.00,2786184.00,,167743.00,864310.00,0.00
博盛半導體,1150904,7712,828440.00,,1028.00,,2,115,,0.00,,1885245.00,1885245.00,0.00,57.90,617933.00,1502126.00,325619.00,878140.00,730158.00,2763385.00,,260207.00,1261259.00,0.00
威力德生醫,1150904,7713,351745.00,,9571.00,,2,115,,,,1200478.00,1200478.00,0.00,26.40,448640.00,696763.00,454789.00,1319902.00,384373.00,2520380.00,,871262.00,1823617.00,0.00
創泓科技,1150904,7714,158553.00,,768.00,,2,115,,,,585436.00,578955.00,0.00,27.57,557820.00,1078649.00,210000.00,569494.00,209634.00,1154930.00,6481.00,11674.00,76281.00,0.00
裕山,1150904,7715,248293.00,,2306.00,,2,115,0.00,0.00,,900422.00,900422.00,0.00,27.49,386977.00,1242673.00,327565.00,667163.00,322258.00,1567585.00,,280186.00,324912.00,0.00
昱臺國際,1150904,7716,186900.00,,-2.00,,2,115,,,,479665.00,476872.00,0.00,21.19,226981.00,559017.00,225000.00,285934.00,64974.00,765599.00,2793.00,58953.00,206582.00,0.00
萊德光電-KY,1150904,7717,233461.00,,13093.00,,2,115,,0.00,,1052363.00,1046368.00,0.00,42.14,413267.00,1374902.00,248315.00,546038.00,551499.00,1598401.00,5995.00,132771.00,223499.00,0.00
友鋮,1150904,7718,707502.00,,2905.00,,2,115,-38803.00,0.00,,1554326.00,1554326.00,800000.00,34.12,614235.00,1463167.00,463565.00,680261.00,419157.00,2234587.00,,66026.00,771420.00,0.00
築間,1150904,7723,-135984.00,,-4414.00,,2,115,-68651.00,0.00,,637417.00,635781.00,2000000.00,13.35,1102734.00,320378.00,496195.00,2987377.00,348635.00,3624794.00,1636.00,1884643.00,3304416.00,0.00
光焱科技,1150904,7728,80018.00,,551.00,,2,115,,,,721863.00,721863.00,0.00,52.10,227680.00,888816.00,139926.00,235813.00,501368.00,957676.00,,8133.00,68860.00,0.00
印能科技,1150904,7734,2837171.00,,7358.00,,2,115,-281845.00,,,6722234.00,6693560.00,250000.00,241.21,1544631.00,7602756.00,280000.00,1920690.00,3850876.00,8642924.00,28674.00,376059.00,1040168.00,0.00
東聯互動,1150904,7738,395481.00,,8151.00,,2,115,,0.00,,1885695.00,1885695.00,0.00,68.93,625749.00,2405853.00,273558.00,629701.00,1208505.00,2515396.00,,3952.00,109543.00,0.00
金利食安,1150904,7743,83389.00,,1098.00,,2,115,,,,745771.00,647569.00,0.00,17.75,194419.00,630529.00,364833.00,365765.00,198249.00,1111536.00,98202.00,171346.00,481007.00,0.00
崴寶,1150904,7744,1098059.00,,-8107.00,,2,115,,,,2708878.00,2708878.00,0.00,84.45,1337406.00,2862778.00,320767.00,1412431.00,1298159.00,4121309.00,,75025.00,1258531.00,0.00
昕奇雲端,1150904,7747,121585.00,0.00,570.00,,2,115,,0.00,,995431.00,963162.00,0.00,35.12,454843.00,1193967.00,301686.00,461172.00,539321.00,1456603.00,32269.00,6329.00,262636.00,0.00
竑騰,1150904,7751,1327557.00,,5312.00,,2,115,,,,2366779.00,2360269.00,0.00,87.78,2181131.00,4324795.00,268886.00,2249615.00,758514.00,4616394.00,6510.00,68484.00,291599.00,0.00
星亞,1150904,7753,178110.00,,,,2,115,,,,569462.00,,0.00,22.78,329930.00,692164.00,250000.00,370975.00,141352.00,940437.00,,41045.00,248273.00,0.00
金色三麥,1150904,7757,216840.00,,0.00,,2,115,,0.00,,1014378.00,996914.00,0.00,41.37,647786.00,859308.00,241000.00,1025310.00,539074.00,2039688.00,17464.00,377524.00,1180380.00,0.00
仁大資訊,1150904,7767,433183.00,,-2212.00,,2,115,,,,901483.00,901483.00,0.00,29.95,1912696.00,2116040.00,301000.00,2184589.00,169512.00,3086072.00,,271893.00,970032.00,0.00
君曜,1150904,7770,115032.00,,43.00,,2,115,,0.00,,568448.00,568448.00,0.00,18.91,124507.00,644297.00,300621.00,161500.00,152752.00,729948.00,,36993.00,85651.00,0.00
耀穎,1150904,7772,158353.00,,-354.00,,2,115,,0.00,,1016213.00,,0.00,38.35,186858.00,746538.00,264986.00,400541.00,593228.00,1416754.00,,213683.00,670216.00,0.00
能率亞洲,1150904,7777,240029.00,,-2657.00,,2,115,,0.00,,2282945.00,,0.00,12.51,26088.00,480013.00,1866062.00,26088.00,179511.00,2309033.00,,0.00,1829020.00,0.00
光速火箭,1150904,7782,56226.00,,,,2,115,-5530.00,0.00,,464414.00,457158.00,130000.00,19.80,181384.00,447345.00,232130.00,382327.00,174332.00,846741.00,7256.00,200943.00,399396.00,0.00
安葆,1150904,7792,1331889.00,,2749.00,,2,115,,0.00,,3319402.00,3319402.00,0.00,71.14,2664141.00,5572691.00,466620.00,2858005.00,1518144.00,6177407.00,,193864.00,604716.00,0.00
宏碁智新,1150904,7794,76037.00,,-11287.00,,2,115,,0.00,,466709.00,466709.00,0.00,16.67,461630.00,819626.00,280000.00,772867.00,121959.00,1239576.00,,311237.00,419950.00,0.00
威聯通,1150904,7805,4605461.00,,344721.00,,2,115,,0.00,,7720328.00,7720328.00,0.00,233.07,3330787.00,6329299.00,397501.00,3568865.00,2372645.00,11289193.00,,238078.00,4959894.00,0.00
捷創科技,1150904,7810,200547.00,,-266.00,,2,115,,,,948658.00,,0.00,46.85,314960.00,1103957.00,202500.00,328778.00,545877.00,1277436.00,,13818.00,173479.00,0.00
民盛,1150904,7811,352461.00,,64620.00,,2,115,,,,1988375.00,1988375.00,0.00,59.57,939152.00,1894008.00,333770.00,1028454.00,1237524.00,3016829.00,0.00,89302.00,1122821.00,0.00
海昌生技,1150904,7814,-108300.00,,,,2,115,,0.00,,291700.00,291700.00,0.00,7.29,18828.00,244982.00,400000.00,18838.00,0.00,310538.00,,10.00,65556.00,0.00
精誠金融,1150904,7819,126612.00,,,,2,115,,,,595129.00,,0.00,23.56,156779.00,641177.00,252635.00,178474.00,215882.00,773603.00,,21695.00,132426.00,0.00
立盈,1150904,7820,145848.00,,,,2,115,,0.00,,1242419.00,,0.00,32.90,151024.00,1079338.00,377681.00,637265.00,718890.00,1879684.00,,486241.00,800346.00,0.00
創新服務,1150904,7828,312272.00,,991.00,,2,115,,0.00,,5167770.00,5167770.00,0.00,127.62,584619.00,4336263.00,404939.00,609314.00,4449568.00,5777084.00,,24695.00,1440821.00,0.00
達人網,1150904,7839,23955.00,,-237.00,,2,115,,0.00,,236412.00,236412.00,0.00,15.66,73467.00,295112.00,150960.00,75356.00,61734.00,311768.00,,1889.00,16656.00,0.00
天能綠電,1150904,7842,72626.00,,,,2,115,,0.00,,846606.00,846606.00,0.00,46.39,604449.00,1369864.00,182500.00,653762.00,591480.00,1500368.00,,49313.00,130504.00,0.00
佑華,1150904,8024,-57570.00,,-1710.00,,2,115,,,,392321.00,392321.00,0.00,8.69,25581.00,301022.00,451601.00,38260.00,0.00,430581.00,,12679.00,129559.00,0.00
鈦昇,1150904,8027,-51138.00,,-17160.00,,2,115,-197697.00,,,2895931.00,2881875.00,2823000.00,26.95,858004.00,2510164.00,1124568.00,1569834.00,2023302.00,4465765.00,14056.00,711830.00,1955601.00,0.00
光菱,1150904,8032,1335319.00,,291543.00,,2,115,,,,2199071.00,2196499.00,0.00,42.40,1594319.00,2848014.00,518103.00,1730980.00,51534.00,3930051.00,2572.00,136661.00,1082037.00,0.00
榮群,1150904,8034,103607.00,,-9570.00,,2,115,-5054.00,0.00,,669766.00,669766.00,354057.00,11.91,157170.00,786584.00,565863.00,171415.00,14920.00,841181.00,,14245.00,54597.00,0.00
長園科,1150904,8038,-282464.00,,-45.00,,2,115,0.00,0.00,,628453.00,482855.00,0.00,7.75,583016.00,842888.00,622782.00,801287.00,142582.00,1429740.00,145598.00,218271.00,586852.00,0.00
九暘,1150904,8040,-21813.00,,0.00,,2,115,,0.00,,2480548.00,,0.00,25.73,174691.00,2327179.00,964139.00,195480.00,1538222.00,2676028.00,,20789.00,348849.00,0.00
金山電,1150904,8042,1811260.00,,190225.00,,2,115,,0.00,,4644218.00,4554762.00,0.00,34.64,3665197.00,5779168.00,1314800.00,5493780.00,1238477.00,10137998.00,89456.00,1828583.00,4358830.00,2017405.00
蜜望實,1150904,8043,1739994.00,,-16383.00,,2,115,,0.00,,2839580.00,2839580.00,0.00,35.54,2728261.00,5227186.00,799072.00,2835922.00,316897.00,5675502.00,,107661.00,448316.00,0.00
網家,1150904,8044,-1179134.00,,-609216.00,,2,115,-133140.00,0.00,,8727080.00,6516932.00,1900000.00,32.12,16016813.00,15917909.00,2047681.00,23502801.00,6390741.00,32229881.00,2210148.00,7485988.00,16311972.00,0.00
星雲,1150904,8047,-33601.00,,-6132.00,,2,115,,0.00,,1376131.00,385769.00,0.00,9.26,1084581.00,720410.00,416663.00,1092048.00,8839.00,2468179.00,990362.00,7467.00,1747769.00,0.00
德勝,1150904,8048,541812.00,,-4679.00,,2,115,0.00,,,1177074.00,1177074.00,0.00,20.40,482387.00,1377047.00,594369.00,489441.00,45572.00,1666515.00,,7054.00,289468.00,0.00
晶采,1150904,8049,729873.00,,640039.00,,2,115,0.00,0.00,,2584181.00,2584181.00,0.00,21.85,466430.00,1480789.00,1182798.00,538642.00,31471.00,3122823.00,0.00,72212.00,1642034.00,0.00
廣積,1150904,8050,2448246.00,,530834.00,,2,115,-118580.00,,,8182781.00,7487693.00,3000000.00,37.03,3411291.00,7429317.00,2052049.00,6628740.00,2575144.00,14811521.00,695088.00,3217449.00,7382204.00,0.00
安國,1150904,8054,-24716.00,,-127480.00,,2,115,,,,4337988.00,2574369.00,0.00,24.23,4041994.00,4832521.00,1062326.00,4105137.00,1664239.00,8443125.00,1763619.00,63143.00,3610604.00,0.00
凱碩,1150904,8059,-137461.00,,-7520.00,,2,115,,,,1352791.00,1029887.00,0.00,8.84,7354897.00,7422367.00,1164663.00,7457650.00,10205.00,8810441.00,322904.00,102753.00,1388074.00,35000.00
東捷,1150904,8064,932528.00,,160617.00,,2,115,,,,4451067.00,4226103.00,0.00,22.87,1603438.00,4829970.00,1848178.00,2054112.00,1284780.00,6505179.00,224964.00,450674.00,1675209.00,0.00
來思達,1150904,8066,75269.00,,12076.00,,2,115,,,,624776.00,548645.00,0.00,14.97,830206.00,1153560.00,366423.00,960114.00,94877.00,1584890.00,76131.00,129908.00,431330.00,0.00
志旭,1150904,8067,-75827.00,,3336.00,,2,115,,,,145408.00,145408.00,0.00,7.02,188910.00,233594.00,207000.00,224054.00,10899.00,369462.00,,35144.00,135868.00,0.00
全達,1150904,8068,221307.00,,76366.00,,2,115,,,,1187744.00,1109433.00,0.00,13.74,828441.00,1056541.00,807659.00,943035.00,4101.00,2130779.00,78311.00,114594.00,1074238.00,0.00
元太,1150904,8069,31684901.00,,20414177.00,,2,115,,,,77014554.00,75750856.00,0.00,65.60,25097219.00,38873586.00,11563994.00,43919093.00,12087784.00,120933647.00,1263698.00,18821874.00,82060061.00,317825.00
能率網通,1150904,8071,-101438.00,0.00,-1819.00,,2,115,,,,1037923.00,779671.00,0.00,12.98,1211230.00,1564923.00,600843.00,1765469.00,282085.00,2803392.00,258252.00,554239.00,1238469.00,0.00
鉅橡,1150904,8074,501500.00,,-14233.00,,2,115,,,,2095067.00,2036111.00,0.00,23.41,803980.00,2186395.00,869745.00,2000767.00,679099.00,4095834.00,58956.00,1196787.00,1909439.00,0.00
伍豐,1150904,8076,1193976.00,,-968954.00,,2,115,0.00,,,3789283.00,3725815.00,0.00,12.75,1868375.00,2529500.00,2922136.00,2509201.00,578657.00,6298484.00,63468.00,640826.00,3768984.00,0.00
洛碁,1150904,8077,262479.00,,,,2,115,,,,527443.00,,0.00,24.03,711736.00,469841.00,219457.00,1971350.00,45507.00,2498793.00,,1259614.00,2028952.00,0.00
泰霖,1150904,8080,-85605.00,,-32447.00,,2,115,,,,553587.00,553587.00,0.00,8.24,516809.00,1030840.00,671639.00,586494.00,0.00,1140081.00,,69685.00,109241.00,0.00
瑞穎,1150904,8083,529572.00,,0.00,,2,115,,0.00,,1096609.00,,0.00,31.21,773352.00,1159276.00,351332.00,774083.00,215705.00,1870692.00,,731.00,711416.00,0.00
巨虹,1150904,8084,-206587.00,,565.00,,2,115,,0.00,,1482470.00,509580.00,0.00,7.33,264039.00,1260628.00,695142.00,674062.00,20460.00,2156532.00,972890.00,410023.00,895904.00,0.00
福華,1150904,8085,-219772.00,0.00,-73130.00,,2,115,0.00,,0.00,1155644.00,1155644.00,0.00,8.26,256166.00,1331964.00,1399830.00,1356663.00,48716.00,2512307.00,0.00,1100497.00,1180343.00,0.00
宏捷科,1150904,8086,2372112.00,,,,2,115,,0.00,,8477904.00,,0.00,43.14,1843368.00,5985204.00,1965161.00,2308342.00,4140631.00,10786246.00,,464974.00,4801042.00,0.00
麗升能源,1150904,8087,76783.00,,-5136.00,,2,115,-28681.00,0.00,,764534.00,764534.00,800000.00,20.19,1283667.00,1550843.00,386691.00,1519346.00,334877.00,2283880.00,0.00,235679.00,733037.00,0.00
品安,1150904,8088,309936.00,,19397.00,,2,115,0.00,0.00,,1116327.00,,0.00,18.32,428658.00,1094313.00,609217.00,429007.00,177777.00,1545334.00,,349.00,451021.00,0.00
康全電訊,1150904,8089,39655.00,,47309.00,,2,115,,,,998105.00,998105.00,0.00,15.12,258200.00,1070048.00,659987.00,444424.00,251154.00,1442529.00,,186224.00,372481.00,0.00
翔名,1150904,8091,1372253.00,,21125.00,,2,115,0.00,,,4239509.00,4199291.00,0.00,75.01,1307725.00,3197869.00,559862.00,1408147.00,2246051.00,5647656.00,40218.00,100422.00,2449787.00,2377768.00
建暐,1150904,8092,-191189.00,,-1118.00,,2,115,,0.00,,539328.00,539278.00,0.00,9.43,271215.00,475644.00,571723.00,316105.00,159862.00,855433.00,50.00,44890.00,379789.00,0.00
保銳,1150904,8093,-165905.00,,-11670.00,,2,115,,0.00,,550187.00,548581.00,0.00,9.70,84585.00,423158.00,565676.00,86146.00,160480.00,636333.00,1606.00,1561.00,213175.00,0.00
擎亞,1150904,8096,758755.00,,44219.00,,2,115,,0.00,,3101352.00,3101352.00,0.00,20.77,22427786.00,25634418.00,1493431.00,23296643.00,804947.00,26397995.00,,868857.00,763577.00,0.00
常珵,1150904,8097,-24647.00,,16646.00,,2,115,-283727.00,0.00,,941212.00,941212.00,4679000.00,15.92,440844.00,735514.00,638025.00,516921.00,594915.00,1458133.00,0.00,76077.00,722619.00,0.00
大世科,1150904,8099,556002.00,,-4087.00,,2,115,,,,1634172.00,1634172.00,0.00,16.33,1989340.00,3306098.00,1000728.00,2138129.00,81529.00,3772301.00,,148789.00,466203.00,0.00
傑霖科技,1150904,8102,88037.00,,-445.00,,2,115,,0.00,,428263.00,428263.00,0.00,18.33,77803.00,375572.00,233584.00,102330.00,107087.00,530593.00,,24527.00,155021.00,0.00
大億金茂,1150904,8107,678629.00,,86844.00,,2,115,,0.00,,1585634.00,1585634.00,0.00,21.14,670362.00,841636.00,750000.00,1388326.00,70161.00,2973960.00,0.00,717964.00,2132324.00,0.00
博大,1150904,8109,2022052.00,,-95789.00,,2,115,-82478.00,0.00,,2999656.00,2999656.00,788000.00,36.86,571810.00,2375794.00,821612.00,891442.00,334259.00,3891098.00,0.00,319632.00,1515304.00,0.00
立碁,1150904,8111,246617.00,0.00,4982.00,,2,115,0.00,0.00,,1385108.00,1382161.00,0.00,12.67,306116.00,1452615.00,1091022.00,792979.00,39540.00,2178087.00,2947.00,486863.00,725472.00,0.00
越峰,1150904,8121,-85984.00,,-21363.00,,2,115,,,,2739886.00,2022644.00,0.00,9.50,929744.00,2600927.00,2129937.00,2934748.00,54.00,5674634.00,717242.00,2005004.00,3073707.00,0.00
