不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險合約負債,保險合約負債及再保險合約負債,保險合約資產,保險合約資產及再保險合約資產－淨額,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,再保險合約負債,再保險合約資產,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資性不動產,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,按攤銷後成本衡量之金融資產,採用權益法之投資－淨額,放款,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,避險之金融資產,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,1824254,,,,,,1416,廣豐,,,766139,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4569766,,,,4493871,,,,24.25,642549,1356031,,,,,,,,,1853422,,,1821021,,,50056,6390787,,,,,,,,,,,,,,,75895,1178472,5034756,
,,,,252596,,,,,,1417,嘉裕,,,185357,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2337372,,,,2337372,,0,,12.31,293716,1591473,,,,,,,,,1899419,,,399883,,,,2737255,,,,,,,,,,,,,,,,106167,1145782,0
,,,,-855744,,,,,,1418,東華,,,1551058,,,,,,,,,,,,,,,,,1,上市,115,-80333,,,,,,,,,,,,,,,,,,,,,,,1191329,,,,1191332,,2522865,,21.94,3832241,1616741,,,,,,,,,568343,,,4385065,,,8008,5576394,,,,,,,,,,,,,,,-3,552824,3959653,0
,,,,8854006,,,,,,1419,新紡,,,8531143,,,,,,,,,,,,,,,,,1,上市,115,-13174,,,,,,,,,,,,,,,,,,,,,,,20442925,,,,20442925,,803829,,68.32,4287205,6923708,,,,,,,,,3000413,,,5280888,,,70537,25723813,,,,,,,,,,,,,,,,993683,18800105,0
,,,,1148379,,,,,,1423,利華,,,1448573,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3699543,,,,,,0,,37.13,23585,1276550,,,,,,,,,996480,,,223116,,,106111,3922659,,,,,,,,,,,,,,,,199531,2646109,0
,,,,315852,,,,,,1432,大魯閣,,,-93182,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1775548,,,,1598866,,0,,14.80,1425640,1893944,,,,,,,,,1080000,,,2196433,,,296196,3971981,,,,,,,,,,,,,,,176682,770793,2078037,0
,,,,19319735,,,,,,1434,福懋,,,8316322,,,,,,,,,,,,,,,,,1,上市,115,-19064,,,,,0,,,,,,,,,,,,,,,,,,45418750,,,,45418750,,2193228,,27.00,6346633,15272141,,,,,,,,,16846646,,,15727850,,,955111,61146600,,,,,,,,,,,,,,,,9381217,45874459,0
,,,,-237954,,,,,,1435,中福,,,-303295,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,981689,,,,,,0,,7.02,6039,363950,,,,,,,,,1397801,,,183844,,,125137,1165533,,,,,,,,,,,,,,,,177805,801583,0
,,,,2367085,,,,,,1436,華友聯,,,20550,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5900824,,,,5462269,,0,,28.13,11381473,19437696,,,,,,,,,1941518,,,15355906,,,1133116,21256730,,,,,,,,,,,,,,,438555,3974433,1819034,0
,,,,5428124,,,,,,1437,勤益控,,,412565,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,8272291,,,,8270176,,0,,40.97,1297708,2289494,,,,,,,,,2018713,,,5454839,,,410774,13727130,,,,,,,,,,,,,,,2115,4157131,11437636,0
,,,,396319,,,,,,1438,三地開發,,,-6550,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3212053,,,,,,0,,28.88,9737355,13719838,,,,,,,,,1112058,,,10964578,,,1710226,14176631,,,,,,,,,,,,,,,,1227223,456793,0
,,,,1988127,,,,,,1439,雋揚,,,-167743,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3464818,,,,2969411,,0,,32.28,2128037,3556714,,,,,,,,,920000,,,2619482,,,229027,6084300,,,,,,,,,,,,,,,495407,491445,2527586,0
,,,,10412015,,,,,,1440,南紡,,,620130,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,28029522,,,,27669392,,0,,16.70,9846736,12562200,,,,,,,,,16568159,,,17769583,,,69088,45799105,,,,,,,,,,,,,,,360130,7922847,33236905,0
,,,,-259734,,,,,,1441,大東,,,-58514,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,425590,,,,425590,,0,,5.93,687889,673599,,,,,,,,,717444,,,950008,,,26394,1375598,,,,,,,,,,,,,,,0,262119,701999,0
,,,,3418460,,,,,,1442,名軒,,,16956,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8089381,,,,8089381,,0,,22.09,2535144,13238665,,,,,,,,,3662113,,,6447947,,,991852,14537328,,,,,,,,,,,,,,,,3912803,1298663,0
,,,,250268,,,,,,1443,立益物流,,,678409,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1823183,,,,2282808,,0,,16.87,2632618,574408,,,,,,,,,1353430,,,6069743,,,701,7892926,,,,,,,,,,,,,,,-459625,3437125,7318518,0
,,,,94039,,,,,,1444,力麗,,,-469048,,,,,,,,,,,,,,,,,1,上市,115,-28470,,,,,,,,,,,,,,,,,,,,,,,10961918,,,,9671841,,11204989,,9.83,7923737,6820119,,,,,,,,,9955950,,,9203887,,,119370,20165805,,,,,,,,,,,,,,,1290077,1280150,13345686,0
,,,,658924,,,,,,1445,大宇,,,106995,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2074202,,,,2074202,,0,,15.87,363585,694320,,,,,,,,,1306660,,,2343602,,,1623,4417804,,,,,,,,,,,,,,,,1980017,3723484,0
,,,,1434771,,,,,,1446,宏和,,,21804,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,2840254,,,,2840254,,0,,20.62,379721,2815567,,,,,,,,,1377095,,,382680,,,6584,3222934,,,,,,,,,,,,,,,0,2959,407367,0
,,,,-487367,,,,,,1447,力鵬,,,-938840,,,,,,,,,,,,,,,,,1,上市,115,-287142,,,,,,,,,,,,,,,,,,,,,,,8388244,,,,7606610,,66529106,,9.02,6957805,8603492,,,,,,,,,9100712,,,8829032,,,219247,17217276,,,,,,,,,,,,,,,781634,1871227,8613784,0
,,,,210565,,,,,,1449,佳和,,,681082,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2955506,,,,2297813,,0,,18.08,2835420,3129642,,,,,,,,,1271146,,,5196103,,,135020,8151609,,,,,,,,,,,,,,,657693,2360683,5021967,0
,,,,5348073,,,,,,1451,年興,,,-410499,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7337290,,,,7337290,,0,,37.06,1104512,5411009,,,,,,,,,1980000,,,1451967,,,419716,8789257,,,,,,,,,,,,,,,,347455,3378248,0
,,,,927975,,,,,,1452,宏益,,,242268,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2652829,,,,2652829,,0,,20.00,114850,2006413,,,,,,,,,1326414,,,163197,,,156172,2816026,,,,,,,,,,,,,,,,48347,809613,0
,,,,300480,,,,,,1453,大將,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1449103,,,,1435673,,0,,12.68,1420502,2844329,,,,,,,,,1132431,,,1579704,,,2762,3028807,,,,,,,,,,,,,,,13430,159202,184478,0
,,,,73389,,,,,,1454,台富,,,-18903,,,,,,,,,,,,,,,,,1,上市,115,-77032,,,,,,,,,,,,,,,,,,,,,,,1333349,,,,1333349,,7714103,,10.92,670027,1066222,,,,,,,,,1298338,,,680526,,,57557,2013875,,,,,,,,,,,,,,,0,10499,947653,0
,,,,45076,,,,,,1455,集盛,,,39471,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5747975,,,,5747975,,0,,10.81,1880065,3072494,,,,,,,,,5316884,,,3651618,,,346544,9399593,,,,,,,,,,,,,,,,1771553,6327099,0
,,,,940451,,,,,,1456,怡華,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1896028,,,,1896028,,0,,20.23,10057949,10236670,,,,,,,,,937200,,,11450186,,,18377,13346214,,,,,,,,,,,,,,,,1392237,3109544,0
,,,,1797283,,,,,,1457,宜進,,,-27776,,,,,,,,,,,,,,,,,1,上市,115,-349848,,,,,,,,,,,,,,,,,,,,,,,8557057,,,,5149783,,83211323,,22.05,2305174,2671417,,,,,,,,,3167300,,,8309313,,,562824,16866370,,,,,,,,,,,,,,,3407274,6004139,14194953,0
,,,,344524,,,,,,1459,聯發,,,-158759,,,,,,,,,,,,,,,,,1,上市,115,-528645,,,,,,,,,,,,,,,,,,,,,,,3542524,,,,3541142,,41144531,,11.15,1144782,2303265,,,,,,,,,3586289,,,1238615,,,297733,4781139,,,,,,,,,,,,,,,1382,93833,2477874,0
,,,,-1041454,,,,,,1460,宏遠,,,45223,,,,,,,,,,,,,,,,,1,上市,115,-332836,,,,,,,,,,,,,,,,,,,,,,,5733315,,,,5733310,,20177533,,8.50,3834200,5454632,,,,,,,,,6946434,,,5138162,,,115943,10871477,,,,,,,,,,,,,,,5,1303962,5416845,0
,,,,454069,,,,,,1463,強盛新,,,31243,,,,,,,,,,,,,,,,,1,上市,115,-22714,,,,,0,,,,,,,,,,,,,,,,,,2736722,,,,2609813,,1676795,,15.21,285884,1968699,,,,,,,,,1732684,,,408327,,,414531,3145049,,,,,,,,,,,,,,,126909,122443,1176350,0
,,,,1090262,,,,,,1464,得力,,,-452133,,,,,,,,,,,,,,,,,1,上市,115,-27472,,,,,,,,,,,,,,,,,,,,,,,6218414,,,,5486735,,2548653,,12.97,8098544,8449782,,,,,,,,,4255757,,,11114581,,,620321,17332995,,,,,,,,,,,,,,,731679,3016037,8883213,0
,,,,278892,,,,,,1465,偉全,,,-14515,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1569679,,,,,,0,,15.15,131896,1132563,,,,,,,,,1036073,,,166681,,,269229,1736360,,,,,,,,,,,,,,,,34785,603797,0
,,,,-178233,,,,,,1466,聚隆,0,,-5870,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,1661434,,,,1567825,,0,,14.10,424530,1475016,,,,,,,,,1111573,,,1944171,,,640355,3605605,,,,,,,,,,,,,,,93609,1519641,2130589,0
,,,,196081,,,,,,1467,南緯,,,168892,,,,,,,,,,,,,,,,,1,上市,115,-26145,,,,,0,,,,,,,,,,,,,,,,,,3005209,,,,2848248,,2950000,,12.35,3706895,4780307,,,,,,,,,2336247,,,5854515,,,173173,8859724,,,,,,,,,,,,,,,156961,2147620,4079417,0
,,,,-275425,,,,,,1468,昶和,,,99480,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1531595,,,,1454861,,0,,9.07,1309595,2026221,,,,,,,,,1604053,,,1720312,,,26753,3251907,,,,,,,,,,,,,,,76734,410717,1225686,0
,,,,120399,,,,,,1470,大統新創,,,-671,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,984715,,,,984715,,0,,11.48,186883,639175,,,,,,,,,857670,,,196077,,,7317,1180792,,,,,,,,,,,,,,,,9194,541617,0
,,,,-150008,,,,,,1471,首利,,,87499,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1547472,,,,1441636,,0,,9.58,54656,1356471,,,,,,,,,1504145,,,95200,,,0,1642672,,,,,,,,,,,,,,,105836,40544,286201,0
,,,,1008759,,,,,,1472,三洋實業,,,376,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2446686,,,,2371686,,0,,45.19,2129457,4517904,,,,,,,,,524881,,,3060184,,,837670,5506870,,,,,,,,,,,,,,,75000,930727,988966,0
,,,,1602215,,,,,,1473,台南,,,62029,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3950322,,,,3950322,,0,,27.03,1623115,3398248,,,,,,,,,1461535,,,1902824,,,824543,5853146,,,,,,,,,,,,,,,,279709,2454898,0
,,,,853516,,,,,,1474,弘裕,,,-17410,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2218341,,,,2201444,,0,,16.95,936483,2039721,,,,,,,,,1298970,,,1562300,,,66368,3780641,,,,,,,,,,,,,,,16897,625817,1740920,0
,,,,719025,,,,,,1475,業旺,,,7523,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1515550,,,,1515550,,0,,22.96,580818,1849769,,,,,,,,,660168,,,727180,,,128834,2242730,,,,,,,,,,,,,,,,146362,392961,0
,,,,20656051,,,,,,1476,儒鴻,,,334137,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,27503662,,,,27503662,,0,,100.24,9214639,23249199,,,,,,,,,2743671,,,9360987,,,3769803,36864649,,,,,,,,,,,,,,,,146348,13615450,0
,,,,4202718,,,,,,1477,聚陽,,,164036,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,13079746,,,,13000024,,0,,52.70,10203621,16529381,,,,,,,,,2466937,,,11362715,,,6166333,24442461,,,,,,,,,,,,,,,79722,1159094,7913080,0
,,,,24384375,,,,,,1503,士電,,,5572016,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,38846230,,,,37963968,,0,,72.87,19094196,28792860,,,,,,,,,5209722,,,21584140,,,2797855,60430370,,,,,,,,,,,,,,,882262,2489944,31637510,0
,,,,32497761,,,,,,1504,東元,,,4238901,,,,,,,,,,,,,,,,,1,上市,115,-608077,,,,,0,,,,,,,,,,,,,,,,,,90745301,,,,84109864,,31060000,,35.86,29514331,62376471,,,,,,,,,23764407,,,52445953,,,24216872,143191254,,,,,,,,,,,,,,,6635437,22931622,80814783,0
,,,,-487836,,,,,,1506,正道,,,-139984,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2880585,,,,2800801,,0,,9.32,324828,814956,,,,,,,,,3003885,,,415872,,,424736,3296457,,,,,,,,,,,,,,,79784,91044,2481501,0
,,,,-872807,,,,,,1512,瑞利,,,563090,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,672118,,,,672118,,0,,6.85,363753,1053467,,,,,,,,,981835,,,2048800,,,,2720918,,,,,,,,,,,,,,,,1685047,1667451,0
,,,,10402080,,,,,,1513,中興電,,,3142804,,,,,,,,,,,,,,,,,1,上市,115,-116880,,,,,0,,,,,,,,,,,,,,,,,,21876338,,,,21526554,,9038676,,43.57,21444785,23811521,,,,,,,,,5031125,,,26877788,,,3067425,48754126,,,,,,,,,,,,,,,349784,5433003,24942605,0
,,,,2745702,,,,,,1514,亞力,,,-20371,,,,,,,,,,,,,,,,,1,上市,115,-30866,,,,,,,,,,,,,,,,,,,,,,,6614801,,,,6539169,,2238551,,24.14,5213726,10200982,,,,,,,,,2731085,,,6649914,,,1113619,13264715,,,,,,,,,,,,,,,75632,1436188,3063733,0
,,,,2172831,,,,,,1515,力山,,,-102568,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3910341,,,,3885584,,0,,21.41,3141849,3269060,,,,,,,,,1814735,,,3655094,,,586,7565435,,,,,,,,,,,,,,,24757,513245,4296375,0
,,,,-209653,,,,,,1516,川飛,,,-6022,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,204592,,,,,,0,,5.11,2870,142752,,,,,,,,,400082,,,2870,,,20185,207462,,,,,,,,,,,,,,,,0,64710,0
,,,,1144316,,,,,,1517,利奇,,,-18205,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,3496629,,,,3394261,,0,,15.43,505082,2856330,,,,,,,,,2200000,,,660249,,,68150,4156878,,,,,,,,,,,,,,,102368,155167,1300548,0
,,,,4977196,,,,,,1519,華城,,,-28310,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8455968,,,,8238556,,0,,26.08,15872933,22877201,,,,,,,,,3158808,,,21468013,,,130862,29923981,,,,,,,,,,,,,,,217412,5595080,7046780,0
,,,,1017784,,,,,,1521,大億,,,0,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1841584,,,,1841584,,0,,24.16,1099984,2090427,,,,,,,,,762300,,,1200180,,,61500,3041764,,,,,,,,,,,,,,,,100196,951337,0
,,,,3878031,,,,,,1522,堤維西,,,168217,,,,,,,,,,,,,,,,,1,上市,115,-5996,,,,,0,,,,,,,,,,,,,,,,,,10540976,,,,10089313,,939707,,29.50,15531230,17352980,,,,,,,,,3428979,,,27369691,,,2620082,37910667,,,,,,,,,,,,,,,451663,11838461,20557687,0
,,,,1184897,,,,,,1524,耿鼎,0,,44461,,,,,,,,,,0,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,2883609,,,,,,0,,17.44,1131715,1776959,,,,,,,,,1653104,,,2467641,,,1147,5351250,,,,,,,,,,,,,,,,1335926,3574291,0
,,,,4488643,,,,,,1525,江申,,,-130549,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5093346,,,,5093346,,0,,69.39,386523,2768107,,,,,,,,,734001,,,665056,,,1251,5758402,,,,,,,,,,,,,,,,278533,2990295,0
,,,,619232,,,,,,1526,日馳,,,26088,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1340440,,,,1340440,,0,,22.34,762634,1390560,,,,,,,,,600000,,,919977,,,95120,2260417,,,,,,,,,,,,,,,,157343,869857,0
,,,,3445039,,,,,,1527,鑽全,,,28490,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4886167,,,,,,0,,35.26,488625,3703449,,,,,,,,,1385706,,,534041,,,26932,5420208,,,,,,,,,,,,,,,,45416,1716759,0
,,,,93640,,,,,,1528,恩德,,,-58540,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2196357,,,,2147855,,0,,11.23,2573818,3576203,,,,,,,,,1913310,,,3152525,,,199445,5348882,,,,,,,,,,,,,,,48502,578707,1772679,0
,,,,231879,,,,,,1529,樂事綠能,0,,-9367,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,1909290,,,,1837425,,0,,11.85,398488,804623,,,,,,,,,1550951,,,1267405,,,63962,3176695,,,,,,,,,,,,,,,71865,868917,2372072,0
,,,,2173124,,,,,,1530,亞崴,,,17435,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,3322820,,,,3235100,,0,,34.20,2106646,3230571,,,,,,,,,945942,,,2400295,,,98599,5723115,,,,,,,,,,,,,,,87720,293649,2492544,0
,,,,1694685,,,,,,1531,高林股,,,-60086,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3655045,,,,3655045,,0,,20.07,492280,3071247,,,,,,,,,1821081,,,787712,,,199365,4442757,,,,,,,,,,,,,,,,295432,1371510,0
,,,,7917852,,,,,,1532,勤美,,,428655,,,,,,,,,,,,,,,,,1,上市,115,-163070,,,,,0,,,,,,,,,,,,,,,,,,19247325,,,,14943514,,6341000,,35.90,24279086,35106369,,,,,,,,,4226043,,,34226331,,,2534034,53473656,,,,,,,,,,,,,,,4303811,9947245,18367287,0
,,,,1246363,,,,,,1533,車王電,,,-193407,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2941178,,,,2404099,,0,,24.40,4065737,6295465,,,,,,,,,985475,,,6828195,,,365668,9769373,,,,,,,,,,,,,,,537079,2762458,3473908,0
,,,,2187165,,,,,,1535,中宇,,,-86112,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3969474,,,,3969474,,0,,32.08,2899878,4550141,,,,,,,,,1237426,,,3140785,,,630995,7110259,,,,,,,,,,,,,,,,240907,2560118,0
,,,,936675,,,,,,1536,和大,,,-95663,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7684040,,,,7526688,,0,,26.98,7142129,5819495,,,,,,,,,2789595,,,13643021,,,3896081,21327061,,,,,,,,,,,,,,,157352,6500892,15507566,0
,,,,2923328,,,,,,1537,廣隆,,,168494,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,4613928,,,,4613928,,0,,56.22,946784,4928080,,,,,,,,,820628,,,1350886,,,701478,5964814,,,,,,,,,,,,,,,,404102,1036734,0
,,,,-174494,,,,,,1538,正峰,,,-28783,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,126495,,,,125789,,0,,3.89,94130,106653,,,,,,,,,323000,,,131817,,,6066,258312,,,,,,,,,,,,,,,706,37687,151659,0
,,,,945501,,,,,,1539,巨庭,,,3080,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1602281,,,,1602281,,0,,24.51,398507,1037743,,,,,,,,,653700,,,575122,,,0,2177403,,,,,,,,,,,,,,,0,176615,1139660,0
,,,,497335,,,,,,1540,喬福,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1506323,,,,,,0,,17.62,188469,1374176,,,,,,,,,854736,,,196606,,,154252,1702929,,,,,,,,,,,,,,,,8137,328753,0
,,,,1360017,,,,,,1541,錩泰,,,9334,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,2158715,,,,2158715,,0,,27.39,569429,1949028,,,,,,,,,788000,,,995082,,,1364,3153797,,,,,,,,,,,,,,,0,425653,1204769,0
,,,,3239305,,,,,,1558,伸興,,,-302892,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,8727440,,,,5313458,,0,,82.33,2436771,7337752,,,,,,,,,645356,,,4826378,,,1731689,13553818,,,,,,,,,,,,,,,3413982,2389607,6216066,0
,,,,4903448,,,,,,1560,中砂,,,-64244,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8578258,,,,8236699,,0,,55.31,3216860,5759371,,,,,,,,,1489253,,,5383626,,,1908242,13961884,,,,,,,,,,,,,,,341559,2166766,8202513,0
,,,,4324332,,,,,,1563,巧新,,,-6069,,,,,,,,,,,,,,,,,1,上市,115,-515173,,,,,0,,,,,,,,,,,,,,,,,,8254699,,,,8209656,,8520000,,37.82,5754269,10888013,,,,,,,,,2256081,,,11683940,,,2150485,19938639,,,,,,,,,,,,,,,45043,5929671,9050626,0
,,,,653133,,,,,,1568,倉佑,0,,3249,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,0,2040166,,,,1846764,,0,,17.91,501657,1051873,,,,,,,,,1030865,,,536301,,,159517,2576467,,,,,,,,,,,,,,,193402,34644,1524594,0
,,,,2945342,,,,,,1582,信錦,,,-240021,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7906077,,,,7524999,,0,,52.16,4847990,9768761,,,,,,,,,1442686,,,5420878,,,3376992,13326955,,,,,,,,,,,,,,,381078,572888,3558194,0
,,,,4263503,,,,,,1583,程泰,,,32219,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,7284811,,,,5715381,,0,,52.24,6396034,10168660,,,,,,,,,1094004,,,8016217,,,325655,15301028,,,,,,,,,,,,,,,1569430,1620183,5132368,0
,,,,254323,,,,,,1587,吉茂,,,4632,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1606480,,,,1606480,,0,,20.07,1907413,2367211,,,,,,,,,800556,,,2129999,,,546969,3736479,,,,,,,,,,,,,,,,222586,1369268,0
,,,,32525733,,,,,,1590,亞德客-KY,,,1476681,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,50855756,,,,50849658,,0,,254.25,10608563,29736697,,,,,,,,,2000000,,,11001347,,,14847244,61857103,,,,,,,,,,,,,,,6098,392784,32120406,0
,,,,1197659,,,,,,1597,直得,,,6056,,,,,,,,,,,,,,,,,1,上市,115,-147570,,,,,0,,,,,,,,,,,,,,,,,,2394885,,,,2394885,,2000000,,27.44,806397,1860395,,,,,,,,,892619,,,1688670,,,446121,4083555,,,,,,,,,,,,,,,,882273,2223160,0
,,,,24161,,,,,,1598,岱宇,,,-44998,,,,,,,,,,,,,,,,,1,上市,115,-443567,,,,,0,,,,,,,,,,,,,,,,,,4544206,,,,4204133,,12994000,,25.30,3729262,4112323,,,,,,,,,1791420,,,5632832,,,2877117,10177038,,,,,,,,,,,,,,,340073,1903570,6064715,0
,,,,6740393,,,,,,1603,華電,,,496394,,,,,,,,,,,,,,,,,1,上市,115,-2244172,,,,,,,,,,,,,,,,,,,,,,,7690247,,,,7563710,,32841809,,47.62,3598572,7530115,,,,,,,,,1916880,,,4350071,,,654215,12040318,,,,,,,,,,,,,,,126537,751499,4510203,0
,,,,5031693,,,,,,1604,聲寶,,,110267,,,,,,,,,,,,,,,,,1,上市,115,-777873,,,,,,,,,,,,,,,,,,,,,,,8966435,,,,8475304,,20431605,,23.30,4170169,4163362,,,,,,,,,3842000,,,10651689,,,269217,19618124,,,,,,,,,,,,,,,491131,6481520,15454762,0
