CompanyName,Date,Season,SecuritiesCompanyCode,Year,停業單位損益,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,已實現銷貨（損）益,所得稅費用（利益）,未實現銷貨（損）益,本期淨利（淨損）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益（損失）,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
衛司特,1150904,2,6894,115,,,20201.00,,,,9.70,,87544.00,,227240.00,247441.00,,230811.00,-3571.00,313624.00,1160.00,702595.00,1106308.00,403713.00,403713.00,90089.00,,314784.00,,249780.00,-2339.00,227240.00
宏碩系統,1150904,2,6895,115,,,,,,,-2.07,,2373.00,,-70629.00,-70629.00,,,,-73490.00,5234.00,228023.00,208043.00,-19980.00,-19980.00,53510.00,,-68256.00,,,,-70629.00
創為精密,1150904,2,6899,115,,,1518.00,,,,2.25,,20576.00,,94088.00,95606.00,,94289.00,-201.00,93152.00,21512.00,336210.00,556324.00,220114.00,220114.00,126962.00,,114664.00,,95807.00,-201.00,94088.00
巨漢,1150904,2,6903,115,,,,,,,14.14,,242011.00,,931176.00,931176.00,,,,1154478.00,18709.00,2716186.00,4004703.00,1288517.00,1288517.00,134039.00,,1173187.00,,,,931176.00
伯鑫,1150904,2,6904,115,,,1981.00,,,,3.48,,13178.00,,64395.00,66376.00,,64395.00,,61555.00,16018.00,342579.00,476051.00,133472.00,133472.00,71917.00,,77573.00,,66376.00,,64395.00
雅特力-KY,1150904,2,6907,115,,,40860.00,,,,4.00,,24858.00,,242879.00,283739.00,,242879.00,,255005.00,12732.00,1001919.00,1616230.00,614311.00,614311.00,359306.00,,267737.00,,283739.00,,242879.00
德鴻,1150904,2,6910,115,,,2167.00,,,,0.90,,7941.00,,27378.00,29545.00,,27378.00,,33511.00,1808.00,84621.00,186951.00,102330.00,102330.00,68819.00,,35319.00,,29545.00,,27378.00
鴻呈,1150904,2,6913,115,,,25998.00,,,,4.11,,50577.00,,188169.00,214167.00,,179149.00,9020.00,222499.00,16247.00,1130743.00,1614485.00,483742.00,483742.00,261243.00,,238746.00,,202316.00,11851.00,188169.00
宸曜,1150904,2,6922,115,,,5846.00,,,,5.63,,55581.00,,152797.00,158643.00,,152797.00,,207207.00,1171.00,680742.00,1135607.00,454865.00,454865.00,247658.00,,208378.00,,158643.00,,152797.00
意藍,1150904,2,6925,115,,,,,,,1.08,,4044.00,,21602.00,21602.00,,,,22646.00,3000.00,23423.00,98441.00,75018.00,75018.00,52372.00,,25646.00,,,,21602.00
佑全,1150904,2,6929,115,,,-16209.00,,,,-0.53,,,,-23904.00,-40113.00,,,,-24078.00,174.00,1071181.00,1599497.00,528316.00,528316.00,552394.00,,-23904.00,,,,-23904.00
圓祥生技,1150904,2,6945,115,,,2332.00,,,,-2.49,,0.00,,-217293.00,-214961.00,,-217293.00,,-259620.00,42327.00,0.00,0.00,0.00,0.00,259620.00,,-217293.00,,-214961.00,,-217293.00
家碩,1150904,2,6953,115,,,65379.00,,,,4.92,,23263.00,,147607.00,212986.00,,147607.00,,132662.00,38208.00,317264.00,634597.00,317333.00,317333.00,184671.00,,170870.00,,212986.00,,147607.00
旅天下,1150904,2,6961,115,0.00,,-3049.00,,,,1.81,,10601.00,,48262.00,45213.00,,47947.00,315.00,46465.00,12398.00,1930249.00,2245338.00,315089.00,315089.00,268624.00,,58863.00,,44768.00,445.00,48262.00
汎瑋材料,1150904,2,6967,115,,,13732.00,,,,2.73,,24923.00,,66705.00,80437.00,,66705.00,,94914.00,-3286.00,592232.00,820362.00,228130.00,228130.00,133216.00,,91628.00,,80437.00,,66705.00
萬達寵物,1150904,2,6968,115,,,,,,,1.50,,23325.00,,74043.00,74043.00,,74006.00,37.00,105748.00,-8380.00,1077219.00,1832794.00,755575.00,755575.00,649827.00,,97368.00,,74006.00,37.00,74043.00
惠民實業,1150904,2,6971,115,,,-902.00,,,,0.82,,12510.00,,31402.00,30500.00,,31529.00,-127.00,55137.00,-11225.00,884407.00,980204.00,95797.00,95797.00,40660.00,,43912.00,,30627.00,-127.00,31402.00
大井泵浦,1150904,2,6982,115,,,4085.00,,,,0.40,,5698.00,,16160.00,20245.00,,16160.00,,33448.00,-11590.00,774198.00,1015662.00,241464.00,241464.00,208016.00,,21858.00,,20245.00,,16160.00
華洋精機,1150904,2,6983,115,,,,,,,1.07,,5147.00,,17448.00,17448.00,,,,20064.00,2531.00,46997.00,118655.00,71658.00,71658.00,51594.00,,22595.00,,,,17448.00
和迅,1150904,2,6986,115,,,,,,,1.42,,20379.00,,65782.00,65782.00,,,,82590.00,3571.00,11710.00,166392.00,154682.00,154682.00,72092.00,,86161.00,,,,65782.00
力領科技,1150904,2,6996,115,,346.00,54061.00,,,,7.84,,57378.00,,326817.00,380878.00,,,,351726.00,32469.00,917202.00,1581558.00,664356.00,664356.00,312976.00,,384195.00,,,,326817.00
博弘,1150904,2,6997,115,,,474.00,,,,-0.86,,-1083.00,,-18979.00,-18505.00,,-18979.00,,-32588.00,12526.00,2466855.00,2700718.00,233863.00,233863.00,266451.00,,-20062.00,,-18505.00,,-18979.00
邑錡,1150904,2,7402,115,,,0.00,,,,-0.30,,-1179.00,,-10597.00,-10597.00,,,,-9705.00,-2071.00,153568.00,226169.00,72601.00,72601.00,82306.00,,-11776.00,,,,-10597.00
碩網,1150904,2,7547,115,,,844.00,,,,1.52,,14080.00,,51232.00,52076.00,,51232.00,,59129.00,6183.00,85458.00,195340.00,109882.00,109882.00,50753.00,,65312.00,,52076.00,,51232.00
意德士科技,1150904,2,7556,115,,,334595.00,,,,5.25,,25916.00,,151229.00,485824.00,,151402.00,-173.00,105782.00,71363.00,253817.00,428122.00,174305.00,174305.00,68523.00,,177145.00,,486069.00,-245.00,151229.00
樂意,1150904,2,7584,115,,,4470.00,,,,-1.11,,1985.00,,-18016.00,-13546.00,,-18016.00,0.00,-11686.00,-4345.00,297796.00,479108.00,181312.00,181312.00,192998.00,,-16031.00,,-13546.00,0.00,-18016.00
昶瑞機電,1150904,2,7642,115,,,,,,,1.25,,9180.00,,37817.00,37817.00,,37817.00,,39767.00,7230.00,226952.00,313778.00,86826.00,86826.00,47059.00,,46997.00,,37817.00,,37817.00
銳澤,1150904,2,7703,115,,,-125.00,,,,3.53,,15784.00,,118379.00,118254.00,,122803.00,-4424.00,128585.00,5578.00,1010426.00,1310407.00,299981.00,299981.00,171396.00,,134163.00,,122659.00,-4405.00,118379.00
明遠精密,1150904,2,7704,115,0.00,0.00,5663.00,,,,1.95,,9474.00,,65271.00,70934.00,,65684.00,-413.00,68025.00,6720.00,228161.00,369143.00,140982.00,140982.00,72957.00,,74745.00,,71347.00,-413.00,65271.00
全家餐飲,1150904,2,7708,115,,,949.00,,,,4.15,,27199.00,,105867.00,106816.00,,105867.00,,136635.00,-3569.00,763972.00,1468321.00,704349.00,704349.00,567714.00,,133066.00,,106816.00,,105867.00
榮田,1150904,2,7709,115,,,,,,,1.73,,16740.00,,67775.00,67775.00,,,,50075.00,34440.00,352256.00,479523.00,127267.00,127267.00,77192.00,,84515.00,,,,67775.00
博盛半導體,1150904,2,7712,115,,,102.00,,,,3.47,,26952.00,,113046.00,113148.00,,113046.00,,129012.00,10986.00,491938.00,757838.00,265900.00,265900.00,136888.00,,139998.00,,113148.00,,113046.00
威力德生醫,1150904,2,7713,115,,,-4918.00,,,,2.90,,31176.00,,131671.00,126753.00,,131671.00,,161049.00,1798.00,398346.00,618066.00,219720.00,219720.00,58671.00,,162847.00,,126753.00,,131671.00
創泓科技,1150904,2,7714,115,,,552.00,,,,3.98,,19346.00,,83697.00,84249.00,,83681.00,16.00,89262.00,13781.00,844447.00,1029567.00,185120.00,185120.00,95858.00,,103043.00,,84233.00,16.00,83697.00
裕山,1150904,2,7715,115,,,715.00,,,,0.65,,4533.00,,21185.00,21900.00,,21185.00,,25700.00,18.00,348674.00,435203.00,86529.00,86529.00,60829.00,,25718.00,,21900.00,,21185.00
昱臺國際,1150904,2,7716,115,,,4780.00,,,,0.87,,8228.00,,19893.00,24673.00,,19626.00,267.00,31329.00,-3208.00,796852.00,1001288.00,204436.00,204436.00,173107.00,,28121.00,,24406.00,267.00,19893.00
萊德光電-KY,1150904,2,7717,115,,,20683.00,,,,4.34,,37632.00,,107000.00,127683.00,,107700.00,-700.00,149707.00,-5075.00,229079.00,589680.00,360601.00,360601.00,210894.00,,144632.00,,128413.00,-730.00,107000.00
友鋮,1150904,2,7718,115,,,1659.00,,,,2.55,,30142.00,,116107.00,117766.00,,116107.00,,135706.00,10543.00,1003670.00,1255814.00,252144.00,252144.00,116438.00,,146249.00,,117766.00,,116107.00
築間,1150904,2,7723,115,,,-1200.00,,,,-2.83,,-11033.00,,-139186.00,-140386.00,,-135984.00,-3202.00,-136802.00,-13417.00,1149395.00,2069303.00,919908.00,919908.00,1056710.00,,-150219.00,,-137131.00,-3255.00,-139186.00
光焱科技,1150904,2,7728,115,,,902.00,,,,2.59,,9226.00,,36291.00,37193.00,,36291.00,,39794.00,5723.00,75693.00,208318.00,132625.00,132625.00,92831.00,,45517.00,,37193.00,,36291.00
印能科技,1150904,2,7734,115,,,13306.00,,,,28.72,,227536.00,,803068.00,816374.00,,796880.00,6188.00,953041.00,77563.00,603016.00,1789644.00,1186628.00,1186628.00,233587.00,,1030604.00,,809200.00,7174.00,803068.00
東聯互動,1150904,2,7738,115,,114088.00,-19499.00,,,,5.94,,46888.00,,162480.00,142981.00,,162480.00,0.00,212122.00,-2754.00,136547.00,306259.00,169712.00,169712.00,71678.00,,209368.00,,142981.00,0.00,162480.00
金利食安,1150904,2,7743,115,,,-6848.00,,,,0.62,,5376.00,,22513.00,15665.00,,22565.00,-52.00,25267.00,2622.00,263833.00,364686.00,100853.00,100853.00,75586.00,,27889.00,,19589.00,-3924.00,22513.00
崴寶,1150904,2,7744,115,,,29044.00,,,,13.46,,145419.00,,431281.00,460325.00,,431281.00,0.00,532733.00,43967.00,1256650.00,1997252.00,740602.00,740602.00,207869.00,,576700.00,,460325.00,0.00,431281.00
昕奇雲端,1150904,2,7747,115,,,-1312.00,,,,2.74,,16754.00,,86246.00,84934.00,0.00,82715.00,3531.00,89018.00,13982.00,737081.00,874045.00,136964.00,136964.00,47946.00,,103000.00,0.00,81403.00,3531.00,86246.00
竑騰,1150904,2,7751,115,,,3615.00,,,,13.85,,104431.00,,373857.00,377472.00,,372368.00,1489.00,456372.00,21916.00,649602.00,1349641.00,700039.00,700039.00,243667.00,,478288.00,,375751.00,1721.00,373857.00
星亞,1150904,2,7753,115,,,,,,,2.24,,16974.00,,55995.00,55995.00,,,,59105.00,13864.00,267595.00,417443.00,149848.00,149848.00,90743.00,,72969.00,,,,55995.00
金色三麥,1150904,2,7757,115,,,0.00,,,,3.23,,26751.00,,73864.00,73864.00,,77899.00,-4035.00,100570.00,45.00,519180.00,1141826.00,622646.00,622646.00,522076.00,,100615.00,,77899.00,-4035.00,73864.00
仁大資訊,1150904,2,7767,115,,,228.00,,,,2.29,,19270.00,,68999.00,69227.00,,68999.00,,86944.00,1325.00,1442703.00,1640990.00,198287.00,198287.00,111343.00,,88269.00,,69227.00,,68999.00
君曜,1150904,2,7770,115,,,4.00,,,,0.32,,3969.00,,9737.00,9741.00,,9737.00,,2267.00,11439.00,82767.00,123398.00,40631.00,40631.00,38364.00,,13706.00,,9741.00,,9737.00
耀穎,1150904,2,7772,115,,,-354.00,,,,0.19,,720.00,,4611.00,4257.00,,,,2158.00,3173.00,136912.00,190140.00,53228.00,53228.00,51070.00,,5331.00,,,,4611.00
能率亞洲,1150904,2,7777,115,,,-17864.00,,,,0.81,,7046.00,,151213.00,133349.00,,,,154283.00,3976.00,,176475.00,176475.00,176475.00,22192.00,,158259.00,,,,151213.00
光速火箭,1150904,2,7782,115,,,,,,,0.95,,4351.00,,20220.00,20220.00,,21854.00,-1634.00,25184.00,-613.00,118995.00,353018.00,234023.00,234023.00,208839.00,,24571.00,,21854.00,-1634.00,20220.00
安葆,1150904,2,7792,115,,,11178.00,,,,6.85,,98480.00,,316023.00,327201.00,,316023.00,,421593.00,-7090.00,2551127.00,3177087.00,625960.00,625960.00,204367.00,,414503.00,,327201.00,,316023.00
宏碁智新,1150904,2,7794,115,,,-2798.00,,,,1.33,,6457.00,,35018.00,32220.00,0.00,35018.00,0.00,38430.00,3045.00,480009.00,599894.00,119885.00,119885.00,81455.00,,41475.00,0.00,32220.00,0.00,35018.00
威聯通,1150904,2,7805,115,,,320496.00,,,,23.21,,249870.00,,768994.00,1089490.00,,768994.00,,973291.00,45573.00,1381801.00,3449729.00,2067928.00,2067928.00,1094637.00,,1018864.00,,1089490.00,,768994.00
捷創科技,1150904,2,7810,115,,,-494.00,,,,5.12,,24401.00,,103585.00,103091.00,,,,110909.00,17077.00,191346.00,418152.00,226806.00,226806.00,115897.00,,127986.00,,,,103585.00
民盛,1150904,2,7811,115,,,-53155.00,,,,2.82,,24898.00,,90267.00,37112.00,,90267.00,0.00,64947.00,50218.00,1118998.00,1404749.00,285751.00,285751.00,220804.00,,115165.00,,37112.00,0.00,90267.00
海昌生技,1150904,2,7814,115,,,,,,,-0.06,,0.00,,-2407.00,-2407.00,,-2407.00,,-3959.00,1552.00,16551.00,48237.00,31686.00,31686.00,35645.00,,-2407.00,,-2407.00,,-2407.00
精誠金融,1150904,2,7819,115,,,,,,,0.47,,3322.00,,10618.00,10618.00,,,,12309.00,1631.00,101127.00,192026.00,90899.00,90899.00,78590.00,,13940.00,,,,10618.00
立盈,1150904,2,7820,115,,,,,,,1.60,,13522.00,,57187.00,57187.00,,,,70191.00,518.00,90269.00,205586.00,115317.00,115317.00,45126.00,,70709.00,,,,57187.00
創新服務,1150904,2,7828,115,,,767.00,,,,4.52,,45135.00,,172564.00,173331.00,,172564.00,,201461.00,16238.00,105141.00,511463.00,406322.00,406322.00,204861.00,,217699.00,,173331.00,,172564.00
達人網,1150904,2,7839,115,,,122.00,,,,1.13,,2717.00,,15325.00,15447.00,,15325.00,,14068.00,3974.00,8472.00,89742.00,81270.00,81270.00,67202.00,,18042.00,,15447.00,,15325.00
天能綠電,1150904,2,7842,115,,,,,,,3.23,,13271.00,,51573.00,51573.00,,51573.00,,64889.00,-45.00,1575291.00,1675612.00,100321.00,100321.00,35432.00,,64844.00,,51573.00,,51573.00
佑華,1150904,2,8024,115,,,2154.00,,,,-0.75,,240.00,,-34011.00,-31857.00,,-34011.00,,-39362.00,5591.00,71906.00,104854.00,32948.00,32948.00,72310.00,,-33771.00,,-31857.00,,-34011.00
鈦昇,1150904,2,8027,115,,,23144.00,,,,-0.46,,-7655.00,,-49381.00,-26237.00,,-48956.00,-425.00,-87746.00,30710.00,709264.00,1009394.00,300130.00,300130.00,387876.00,,-57036.00,,-25704.00,-533.00,-49381.00
光菱,1150904,2,8032,115,,,-55799.00,,,,1.78,,31330.00,,92452.00,36653.00,,92436.00,16.00,107872.00,15910.00,2167841.00,2478329.00,310488.00,310488.00,202616.00,,123782.00,,36575.00,78.00,92452.00
榮群,1150904,2,8034,115,,,,,,,0.25,,-487.00,,13804.00,13804.00,,13804.00,,7817.00,5500.00,59065.00,123529.00,64464.00,64464.00,56647.00,,13317.00,,13804.00,,13804.00
長園科,1150904,2,8038,115,,,-40.00,,,,0.03,,0.00,,6431.00,6391.00,,1959.00,4472.00,5932.00,499.00,263660.00,345295.00,81635.00,81635.00,75703.00,,6431.00,,1932.00,4459.00,6431.00
九暘,1150904,2,8040,115,,,,,,,0.38,,0.00,,36407.00,36407.00,,,,21227.00,15180.00,242390.00,432078.00,189688.00,189688.00,168461.00,,36407.00,,,,36407.00
金山電,1150904,2,8042,115,,,263593.00,,,,2.84,,118892.00,,381320.00,644913.00,,372410.00,8910.00,184249.00,315963.00,1874496.00,2380422.00,505926.00,505926.00,321677.00,,500212.00,,637523.00,7390.00,381320.00
蜜望實,1150904,2,8043,115,,,18096.00,,,,1.70,,34955.00,,135907.00,154003.00,,135907.00,,95342.00,75520.00,3414560.00,3666277.00,251717.00,251717.00,156375.00,,170862.00,,154003.00,,135907.00
網家,1150904,2,8044,115,,,28184.00,,,,-1.06,,151562.00,,-106075.00,-77891.00,,-215722.00,109647.00,119283.00,-73796.00,16001056.00,18950786.00,2949730.00,2949730.00,2830447.00,,45487.00,,-215470.00,137579.00,-106075.00
星雲,1150904,2,8047,115,,,6512.00,,,,-0.28,,-121.00,,-1998.00,4514.00,,-11480.00,9482.00,-18520.00,16401.00,158772.00,259893.00,101121.00,101121.00,119641.00,,-2119.00,,-6513.00,11027.00,-1998.00
德勝,1150904,2,8048,115,,,29357.00,,,,1.50,,23637.00,,89233.00,118590.00,,89233.00,,110439.00,2431.00,426478.00,643557.00,217079.00,217079.00,106640.00,,112870.00,,118590.00,,89233.00
晶采,1150904,2,8049,115,,,252097.00,,,,0.97,,30329.00,,114569.00,366666.00,,114569.00,,119508.00,25390.00,442739.00,646558.00,203819.00,203819.00,84311.00,,144898.00,,366666.00,,114569.00
廣積,1150904,2,8050,115,,,172693.00,,,,2.69,,69560.00,,312020.00,484713.00,,394730.00,-82710.00,194380.00,187200.00,2503027.00,3334070.00,831043.00,831043.00,636663.00,,381580.00,,566297.00,-81584.00,312020.00
安國,1150904,2,8054,115,,,-78265.00,,,,-0.23,,-2178.00,,-74938.00,-153203.00,,-24716.00,-50222.00,-155080.00,77964.00,2421069.00,2889252.00,468183.00,468183.00,623263.00,,-77116.00,,-58150.00,-95053.00,-74938.00
凱碩,1150904,2,8059,115,,,55637.00,,,,-0.65,,28702.00,,-44204.00,11433.00,,-75997.00,31793.00,24117.00,-39619.00,4175177.00,4859854.00,684677.00,684677.00,660560.00,,-15502.00,,-24629.00,36062.00,-44204.00
東捷,1150904,2,8064,115,,,79723.00,,,,0.52,,31907.00,,105842.00,185565.00,,90596.00,15246.00,63241.00,74508.00,891461.00,1227623.00,336162.00,336162.00,272921.00,,137749.00,,169299.00,16266.00,105842.00
來思達,1150904,2,8066,115,,,7906.00,,,,-1.09,,-25341.00,,-33727.00,-25821.00,,-37349.00,3622.00,-46279.00,-12789.00,1850806.00,2032025.00,181219.00,181219.00,227498.00,,-59068.00,,-31241.00,5420.00,-33727.00
志旭,1150904,2,8067,115,,,2862.00,,,,0.03,,197.00,,771.00,3633.00,,771.00,,-10268.00,11236.00,20873.00,45425.00,24552.00,24552.00,34820.00,,968.00,,3633.00,,771.00
全達,1150904,2,8068,115,,,4387.00,,,,-0.18,,2636.00,,-15118.00,-10731.00,,-14913.00,-205.00,-9617.00,-2865.00,591279.00,684824.00,93545.00,93545.00,103162.00,,-12482.00,,-10935.00,204.00,-15118.00
元太,1150904,2,8069,115,,,6943150.00,,,,5.65,,1361128.00,,6553462.00,13496612.00,,6517750.00,35712.00,6355409.00,1559181.00,7699935.00,18849583.00,11149648.00,11149648.00,4794239.00,,7914590.00,,13452623.00,43989.00,6553462.00
能率網通,1150904,2,8071,115,,,55542.00,,,,-0.72,,16387.00,,-44889.00,10653.00,0.00,-43288.00,-1601.00,-16382.00,-12120.00,969533.00,1153929.00,184396.00,184396.00,200778.00,,-28502.00,0.00,12254.00,-1601.00,-44889.00
鉅橡,1150904,2,8074,115,,0.00,45455.00,,,,0.96,,15612.00,,82812.00,128267.00,,77857.00,4955.00,90293.00,8131.00,574545.00,784046.00,209501.00,209501.00,119208.00,,98424.00,,119738.00,8529.00,82812.00
伍豐,1150904,2,8076,115,,,-107439.00,,,,0.33,1105.00,36128.00,156.00,96228.00,-11211.00,,96017.00,211.00,151132.00,-18776.00,895987.00,1349589.00,453602.00,454551.00,303419.00,,132356.00,,-11402.00,191.00,96228.00
洛碁,1150904,2,8077,115,,,,,,,3.26,,3561.00,,71522.00,71522.00,,,,94010.00,-18927.00,382675.00,537608.00,154933.00,154933.00,60923.00,,75083.00,,,,71522.00
泰霖,1150904,2,8080,115,,,-1871.00,,,,-0.03,,139.00,,-1912.00,-3783.00,,-1912.00,,2865.00,-4638.00,21601.00,46170.00,24569.00,24569.00,21704.00,,-1773.00,,-3783.00,,-1912.00
瑞穎,1150904,2,8083,115,,,,,,,6.32,,55477.00,,221906.00,221906.00,,,,272056.00,5327.00,436144.00,767295.00,331151.00,331151.00,59095.00,,277383.00,,,,221906.00
巨虹,1150904,2,8084,115,,,207.00,,,,-0.05,,4255.00,,32724.00,32931.00,,-3274.00,35998.00,-2035.00,39014.00,156612.00,282200.00,125588.00,125588.00,127623.00,,36979.00,,-3067.00,35998.00,32724.00
福華,1150904,2,8085,115,,,-44012.00,,,,-0.47,,327.00,,-65583.00,-109595.00,,-65583.00,,-54876.00,-10380.00,305998.00,320218.00,14220.00,14220.00,69096.00,,-65256.00,0.00,-109595.00,0.00,-65583.00
宏捷科,1150904,2,8086,115,,,,,,,2.93,,90328.00,,575232.00,575232.00,,,,623896.00,41664.00,1708197.00,2520757.00,812560.00,812560.00,188664.00,,665560.00,,,,575232.00
麗升能源,1150904,2,8087,115,,,-8533.00,,,,0.56,,10402.00,,21729.00,13196.00,,21729.00,0.00,37778.00,-5647.00,413399.00,485728.00,72329.00,72329.00,34551.00,,32131.00,,13196.00,0.00,21729.00
品安,1150904,2,8088,115,,,33206.00,,,,1.14,,17839.00,,69645.00,102851.00,,,,77832.00,9652.00,752545.00,876233.00,123688.00,123688.00,45856.00,,87484.00,,,,69645.00
康全電訊,1150904,2,8089,115,,,-12534.00,,,,-1.47,,2090.00,,-97347.00,-109881.00,,-97347.00,,-121403.00,26146.00,141432.00,209296.00,67864.00,67864.00,189267.00,,-95257.00,,-109881.00,,-97347.00
翔名,1150904,2,8091,115,,,24094.00,,,,5.85,,70391.00,,307373.00,331467.00,,308882.00,-1509.00,360807.00,16957.00,961196.00,1541329.00,580133.00,580133.00,219326.00,,377764.00,,333005.00,-1538.00,307373.00
建暐,1150904,2,8092,115,,,-476.00,,,,-0.28,,0.00,,-16146.00,-16622.00,,-16145.00,-1.00,-15013.00,-1133.00,121828.00,142804.00,20976.00,20976.00,35989.00,,-16146.00,,-16621.00,-1.00,-16146.00
保銳,1150904,2,8093,115,,,4863.00,,,,-0.66,,-293.00,,-31627.00,-26764.00,,-32172.00,545.00,-35298.00,3378.00,108664.00,127804.00,19140.00,19140.00,54438.00,,-31920.00,,-27309.00,545.00,-31627.00
擎亞,1150904,2,8096,115,,,16415.00,,,,3.31,,3734.00,,493646.00,510061.00,,493646.00,,603826.00,-106446.00,26441721.00,27489960.00,1048239.00,1048239.00,444413.00,,497380.00,,510061.00,,493646.00
常珵,1150904,2,8097,115,,,335.00,,,,-1.14,0.00,288.00,0.00,-69963.00,-69628.00,,-69963.00,,-41293.00,-28382.00,149218.00,158297.00,9079.00,9079.00,50372.00,,-69675.00,,-69628.00,,-69963.00
大世科,1150904,2,8099,115,,,-32.00,,,,1.58,,46095.00,,158222.00,158190.00,,158222.00,,190260.00,14057.00,1923645.00,2525392.00,601747.00,601747.00,411487.00,,204317.00,,158190.00,,158222.00
傑霖科技,1150904,2,8102,115,,,64.00,,,,1.39,,5780.00,,32371.00,32435.00,,32371.00,,34924.00,3227.00,130953.00,224773.00,93820.00,93820.00,58896.00,,38151.00,,32435.00,,32371.00
大億金茂,1150904,2,8107,115,,,23107.00,,,,1.05,,-15303.00,,78505.00,101612.00,,78505.00,0.00,-60595.00,123797.00,289060.00,343854.00,54794.00,54794.00,115389.00,,63202.00,,101612.00,0.00,78505.00
博大,1150904,2,8109,115,,,23848.00,,,,3.84,,71178.00,,313942.00,337790.00,,313942.00,,369243.00,15877.00,508386.00,1024251.00,515865.00,515865.00,146622.00,,385120.00,,337790.00,,313942.00
立碁,1150904,2,8111,115,,0.00,29541.00,,,,0.43,,7195.00,,47078.00,76619.00,,46826.00,252.00,3914.00,50359.00,281802.00,401295.00,119493.00,119493.00,115579.00,,54273.00,,76317.00,302.00,47078.00
越峰,1150904,2,8121,115,,,74831.00,,,,0.00,,10410.00,,-16198.00,58633.00,,875.00,-17073.00,19183.00,-24971.00,1430297.00,1745282.00,314985.00,314985.00,295802.00,,-5788.00,,58968.00,-335.00,-16198.00
正淩,1150904,2,8147,115,,,7575.00,,,,1.38,,18342.00,,57964.00,65539.00,,57390.00,574.00,88701.00,-12395.00,610473.00,983103.00,372630.00,372630.00,283929.00,,76306.00,,64992.00,547.00,57964.00
博智,1150904,2,8155,115,,,6651.00,,,,6.69,,70363.00,,401604.00,408255.00,0.00,402917.00,-1313.00,450781.00,21186.00,2380963.00,3129920.00,748957.00,748957.00,298176.00,,471967.00,0.00,407625.00,630.00,401604.00
天宇,1150904,2,8171,115,,,4413.00,,,,-0.68,,-3116.00,,-90543.00,-86130.00,,-75614.00,-14929.00,-139451.00,45792.00,231589.00,235940.00,4351.00,4351.00,143802.00,,-93659.00,,-71201.00,-14929.00,-90543.00
智捷,1150904,2,8176,115,,-406.00,15595.00,,,,0.00,,2261.00,,-433.00,15162.00,,154.00,-587.00,3463.00,-1635.00,97418.00,166368.00,68950.00,68950.00,65081.00,,1828.00,,16252.00,-1090.00,-433.00
加高,1150904,2,8182,115,,,-41823.00,,,,0.32,,11959.00,,33727.00,-8096.00,,33734.00,-7.00,4220.00,41466.00,1225022.00,1404173.00,179151.00,179151.00,174931.00,,45686.00,,-7727.00,-369.00,33727.00
精星,1150904,2,8183,115,,,501334.00,,,,1.04,,41703.00,,125523.00,626857.00,,125523.00,,111051.00,56175.00,3557704.00,4067379.00,509675.00,509675.00,398624.00,,167226.00,,626857.00,,125523.00
巨有科技,1150904,2,8227,115,,,414.00,,,,3.23,,17304.00,,127632.00,128046.00,,127632.00,,71306.00,73630.00,808116.00,982601.00,174485.00,174485.00,103179.00,,144936.00,,128046.00,,127632.00
新漢,1150904,2,8234,115,,,-2108.00,,,,-0.16,,-4877.00,,-19128.00,-21236.00,,-22500.00,3372.00,-36789.00,12784.00,2175940.00,2823290.00,647350.00,647350.00,684139.00,,-24005.00,,-23110.00,1874.00,-19128.00
華宏,1150904,2,8240,115,,,254551.00,,,,1.18,,26576.00,,116200.00,370751.00,,118058.00,-1858.00,76578.00,66198.00,2790880.00,3252347.00,461467.00,461467.00,384889.00,,142776.00,,367653.00,3098.00,116200.00
朋程,1150904,2,8255,115,,,1404505.00,,,,3.14,,65217.00,,262404.00,1666909.00,,319210.00,-56806.00,259762.00,67859.00,2971732.00,4068745.00,1097013.00,1097013.00,837251.00,,327621.00,,1722031.00,-55122.00,262404.00
全景軟體,1150904,2,8272,115,,,,,,,1.45,,8430.00,,27558.00,27558.00,,,,30807.00,5181.00,51460.00,200377.00,148917.00,148917.00,118110.00,,35988.00,,,,27558.00
商丞,1150904,2,8277,115,,,-20.00,,,,-0.18,,1.00,,-16777.00,-16797.00,,-16777.00,0.00,-16218.00,-558.00,37235.00,56391.00,19156.00,19156.00,35374.00,,-16776.00,0.00,-16797.00,0.00,-16777.00
生展,1150904,2,8279,115,,,269.00,,,,3.81,,24889.00,,103120.00,103389.00,,103120.00,,127482.00,527.00,685986.00,1010074.00,324088.00,324088.00,196606.00,,128009.00,,103389.00,,103120.00
三竹,1150904,2,8284,115,,,,,,,3.13,,30303.00,,145258.00,145258.00,,145258.00,,165308.00,10253.00,1156244.00,1562371.00,406127.00,406127.00,240819.00,,175561.00,,145258.00,,145258.00
